"Pi1a","Pi1b","Pi2a","Pi2b","Pi3","Pi4","Pi5","Pi6","Pi7","Pi8","Pi9","Pi10","Pi11","Pi12","maxDrift","Rjb","Magnitude","impacted"
0.17775333063911,0.160359091429602,0.347106380971596,0.329712141762088,-0.0753420804013394,0.0940109699311469,-0.0172695212767819,0.152083529055704,-0.948220651005225,-2.81322420586141,-1.15325113947827,-0.740324342116969,-0.778867600672738,-0.570971291784482,-1.49179843499458,7.4,7.62,0
0.478472931538557,0.40799236718009,0.410608563225575,0.340127998867107,0.0787311811345396,0.010866812821557,0.222431731455003,0.154567363142021,-0.890707508498984,-2.03397600363981,-0.935549371087003,-0.51979698363359,-0.958571876811966,-0.587661351946572,-1.87990930877859,31.88,6.19,0
0.197076476953889,0.180518152741947,0.336820091727309,0.320261767515368,-0.0233837334483017,0.116359881325119,0.0134135172546634,0.153157132028084,-1.2716128937845,-1.97054591861006,-1.21351887766879,-0.75556145277253,-1.13186927901108,-0.61581783799911,-1.71159597945847,25.61,6.9,0
0.301605272196362,0.268763846294428,0.343019728500885,0.310178302598951,-0.123215990148144,-0.0818015338436216,0.0175411887848006,0.0589556450893233,-0.828454091769283,-2.14090460592082,-1.07571232203254,-0.699682488069103,-0.78703963546476,-0.65826803176458,-1.94682302118277,35.79,6.8,0
0.413982917110023,0.408502044598105,0.299580404188692,0.294099531676773,0.0551584126559573,-0.0592441002653743,0.201186393784016,0.0867838808626842,-0.464277206899819,-2.37766627064459,-1.12375368567837,-0.63890220919807,-0.57867971982115,-0.753304722119402,-1.468611160913,0,6.69,1
0.49207284423293,0.528698110182433,0.475870215716733,0.512495481666236,0.170842650954866,0.154640022438669,0.237071963647883,0.220869335131687,-0.556906354272137,-2.14835490396448,-0.890756570843565,-0.435034322959923,-0.573108982788334,-0.45123695147612,-1.15759480384372,24.07,7.35,1
0.394921802247987,0.328127918589414,0.522749058911644,0.455955175253071,-0.328086067297829,-0.200258810634172,-0.136042088636844,-0.00821483197318685,-0.846204786024497,-2.23447348858985,-0.956378266853228,-0.671428395053834,-0.718377529360841,-0.543601138390177,-1.54552649057581,0.94,6.9,0
0.440278686681511,0.48109069212436,0.519607377118114,0.560419382560963,0.177695789141621,0.257024479578224,0.171574501831339,0.250903192267942,-0.558690521825494,-2.29439892094132,-0.811177211652225,-0.552663624262002,-0.479361831388891,-0.473334933825399,-1.16335134797423,30.62,6.93,1
-0.0261383169620642,0.0433840377927088,0.218725964449292,0.288248319204065,-0.299931253138225,-0.0550669717268689,-0.341021088528621,-0.0961568071172649,-1.68467827619067,-2.49790364479854,-1.30219684434647,-0.854863235045678,-1.43981399477931,-0.609998953634322,-1.85042563621487,31.88,6.19,0
0.248219135367955,0.231019668463547,0.288207439191505,0.271007972287098,-0.263844436850002,-0.223856133026451,-0.220339846851775,-0.180351543028224,-1.22099097346435,-2.19181381325168,-1.1568134007977,-0.797567118896711,-1.1810026696408,-0.757578815073161,-2.00979780175283,22.5,6.9,0
0.231250400933861,0.245625303947551,0.242816000282145,0.257190903295835,-0.0325871142561787,-0.0210215149078946,0.079605758431752,0.0911713577800361,-0.773206124450283,-1.97806271655374,-1.00097258346365,-0.525354291926419,-0.761640525101999,-0.513788692578135,-1.5122997594135,8.82,6.61,1
0.492702599790972,0.555273849372803,0.369695768795822,0.432267018377653,0.261794281458726,0.138787450463576,0.35012454254905,0.2271177115539,-0.331100726780227,-2.36781071554424,-0.91730440759105,-0.3892599118031,-0.454107557775377,-0.512266742798249,-1.42390979381659,30.43,6.36,1
0.297338145707213,0.287895523010089,0.423893123795132,0.414450501098008,0.051582852250044,0.178137830337963,0.0831343278180755,0.209689305905995,-0.900603426207473,-2.44366077040521,-1.25845886665675,-0.688720224368802,-0.774048448119554,-0.562165246280883,-1.48969564377725,29.22,7.01,0
0.303750210131676,0.366321459713507,0.491303594016838,0.553874843598669,0.0520799645634495,0.239633348448612,0.162474172139481,0.350027556024643,-0.660886749117167,-2.51108011408243,-1.05974301777086,-0.531698521982913,-0.473333365232005,-0.344145138097751,-0.996509088666484,30.43,6.36,1
0.401499338352685,0.382513058017362,0.429446946293212,0.41046066595789,-0.00118679148836088,0.0267608164521665,0.00108492879005116,0.0290325367305785,-0.828945953730172,-2.05886161019264,-0.984725596956364,-0.53688921709825,-0.800998345789645,-0.508941609157722,-2.09959785465479,5.07,6.52,0
0.270144672068729,0.284660577050921,0.390351546073281,0.404867451055472,-0.11276757284216,0.0074393011623917,-0.144527450343882,-0.0243205763393299,-1.0259223144003,-2.22552827181593,-1.11700035068398,-0.722466450283966,-0.905715440395748,-0.602259576279414,-2.05783289387871,5.07,6.52,0
0.328310069185987,0.241040640190535,0.423219041720864,0.335949612725413,-0.0112924580516236,0.0836165144832538,0.0592037415034931,0.15411271403837,-0.909678486888827,-1.80997560285366,-1.37322316990037,-0.717257724379468,-0.81476951435395,-0.622348751844591,-1.65416148102919,0,7.01,0
0.356423515483832,0.422671803180612,0.348909058023631,0.415157345720411,0.207813270476611,0.20029881301641,0.329249830923987,0.321735373463786,-0.324069460402077,-2.31323166079782,-0.942508150872729,-0.488624101204881,-0.331583917862278,-0.496138558665082,-1.05532755529628,45.12,6.63,1
0.631014222896622,0.503858400984888,0.667508679764257,0.540352857852523,-0.0967113729195643,-0.0602169160519291,0.126636190145217,0.163130647012852,-0.37380039268836,-2.21483602061122,-1.06697982528399,-0.579793390939549,-0.337305935820725,-0.543298934071914,-1.25872210649233,0,6.69,1
0.0539695762036987,0.0880828776398158,0.218435948866457,0.252549250302574,-0.21866579226147,-0.0541994195987116,0.0100756666441724,0.174542039306931,-1.31955097368105,-2.88585162250232,-1.43569436705451,-0.740166803578929,-1.15508460101829,-0.575700430916171,-1.99350653064653,12.38,7.62,0
0.207051973031186,0.277812881644224,0.460946023195455,0.531706931808494,-0.0303432089644027,0.223550841199867,0.0317385235068588,0.285632573671128,-1.16630829259847,-2.4568633779728,-1.19417683435962,-0.707417981840287,-0.912414242434205,-0.453523931676018,-1.40054382178329,72.5,7,0
0.283534442633456,0.242258823729424,0.446159522076645,0.404883903172612,-0.436114876214605,-0.273489796771416,-0.229104128392074,-0.066479048948885,-1.03982811921231,-2.33351716083003,-1.04962216225356,-0.765125417130219,-0.87720303976912,-0.60250033768703,-2.03812276212321,0.94,6.9,0
0.605269002026608,0.462399088939999,0.576627103450094,0.433757190363485,0.00832812764542013,-0.0203137709310939,0.220922668266746,0.192280769690232,-0.652550952203612,-1.50686631102201,-0.847584194799807,-0.565991140521796,-0.681192850780126,-0.59463303909831,-1.28325312490202,27.1,6.9,1
0.449895705796814,0.418515665660712,0.380198095820285,0.348818055684183,0.182865661049713,0.113168051073184,0.271899076226162,0.202201466249633,-0.75136106007355,-1.7809439938991,-1.03865743052557,-0.552111896137536,-0.821058670050079,-0.621809506114065,-1.66976839169967,24.31,6.8,0
0.372392218812588,0.413296510475069,0.468379711290095,0.509284002952576,0.0715881970266904,0.167575689504197,0.258518452799123,0.35450594527663,-0.474112628513897,-2.43429897402063,-1.14127158712855,-0.634162815837348,-0.37812513603639,-0.538175323359842,-1.17302032167859,0,6.69,1
0.461789486378346,0.351541597095356,0.578678342563822,0.468430453280832,0.0812194509993084,0.198108307184784,0.149910661687283,0.266799517872759,-0.777106805579586,-1.46967611124718,-0.756853968057072,-0.567944521664661,-0.66021794939411,-0.451055665479185,-1.04621553532273,5.83,6.61,1
0.547512496824023,0.45986191489814,0.527147204011331,0.439496622085447,0.277122692863369,0.256757400050677,0.16861468496007,0.148249392147377,-0.325413179437388,-1.69427468023518,-0.73690649889289,-0.255716710428526,-0.34577847225008,-0.276082003241218,-1.06086170607356,45.48,7.28,1
0.265976316102499,0.125359918218211,0.461163946844273,0.320547548959985,-0.0914838786396915,0.103703752102083,-0.0298431500283188,0.165344480713456,-1.21307087426001,-2.00199974722956,-1.2612867838005,-0.69321431775593,-1.01788324351824,-0.498026687014156,-1.62704081418647,6.97,6.52,0
0.439701170926611,0.312430423921803,0.506554891578589,0.379284144573781,-0.00762817711049326,0.0592255435414844,0.203343904558602,0.270197625210579,-1.09896192444491,-2.47725219058488,-1.0835737729906,-0.638508387566125,-1.03210820379293,-0.571654666914148,-1.64846135818434,56.87,7.3,0
0.456617961382554,0.508275620337509,0.418379766759673,0.470037425714629,0.17846687947139,0.140228684848509,0.153941509450537,0.115703314827656,-0.398750459307916,-1.70998175503785,-1.1695336371896,-0.414603006306196,-0.436988653930797,-0.452841200929076,-1.38827669199266,0,7.01,1
0.255205717118918,0.140721066544368,0.387689219810376,0.273204569235826,-0.278006706271103,-0.145523203579645,-0.268122966564241,-0.135639463872783,-1.37870563722655,-2.19843348648113,-1.22072645403938,-0.76879647603008,-1.24622213453509,-0.636312973338622,-1.85953627663104,22.5,6.9,0
0.360951196905368,0.273622154949743,0.523130876268635,0.43580183431301,0.00853816731410555,0.170717846677373,0.146315307462127,0.308494986825394,-0.579741137744452,-1.92898476710277,-1.11485821012199,-0.573729449073716,-0.417561458381185,-0.411549769710449,-1.01079270373858,10.56,7.51,1
0.316199298588423,0.231780371577148,0.493130749203426,0.408711822192151,-0.0111361724347146,0.165795278180288,-0.0776551319871025,0.0992763186278999,-1.20661702520015,-2.32053295928571,-1.21495815258185,-0.697247631363269,-1.02968557458515,-0.520316180748266,-1.64452637593588,24.07,7.35,0
0.250216928641368,0.329450260004167,0.231336290035828,0.310569621398627,0.0720036808775426,0.0531230422720025,0.162310230061771,0.143429591456231,-0.614463807670656,-1.96897430424824,-0.940707701508755,-0.525081346549788,-0.633344446276196,-0.543961985155328,-1.2619668708701,8.82,6.61,1
0.583577336256112,0.509906459289656,0.515376161534236,0.44170528456778,-0.0385990452095984,-0.106800219931474,0.142336179626419,0.0741350049045433,-0.491796799833024,-1.86552514811703,-0.995588479398145,-0.414526766206135,-0.5599979745549,-0.48272794092801,-1.46625074803376,33.56,6.46,1
0.582754854011904,0.610089793914308,0.497005938456424,0.524340878358829,0.413741152159932,0.327992236604452,0.418992753115082,0.333243837559603,-0.41412664701168,-1.59390430882965,-0.801115737179881,-0.357013865343678,-0.49987556256716,-0.442762780899157,-1.26961635202187,25.61,6.9,1
0.609057148879561,0.479040921741536,0.637562541356911,0.507546314218886,-0.0827284112316978,-0.0542230187543472,0.0187104532533005,0.0472158457306511,-0.634875248142315,-1.80848230265922,-0.889173851303269,-0.527717309747203,-0.606369855664965,-0.499211917269853,-1.52628850131112,38.1,6.36,0
0.375201163017052,0.214387496630468,0.503925432876266,0.343111766489682,-0.214814781297102,-0.0860905114378887,-0.0647514569204122,0.0639728129388015,-1.33248321134269,-2.13180710647984,-1.06132323426904,-0.711627669033857,-1.20375894148348,-0.582903399174643,-1.80041006267817,12.38,6.69,0
0.420517266624539,0.329270058552244,0.643943551932955,0.552696343860659,0.155180950181352,0.378607235489767,0.168140296964893,0.391566582273309,-1.00234241671895,-2.44213900995846,-1.01566807896786,-0.582015639564,-0.77891613141053,-0.358589354255584,-1.0113324430648,56.87,7.3,1
0.532170862160403,0.594742111742234,0.377623535570902,0.440194785152733,0.306227729758858,0.151680403169356,0.393937555453977,0.239390228864475,-0.25124376725718,-2.3352901304963,-0.881869083535899,-0.352875752979456,-0.405791093846682,-0.507423079568958,-1.18828324259481,30.43,6.36,1
0.243909048167468,0.2551777067139,0.419835808239866,0.431104466786298,-0.0136895670237922,0.162237193048606,0.124040117347835,0.299966877420232,-0.891618103138381,-2.43642599680286,-1.2273153119175,-0.634825402986801,-0.715691343065983,-0.458898642914403,-1.45359180893713,29.22,7.01,1
0.335444435068577,0.244373839783083,0.555194888851634,0.464124293566141,-0.0045582534734283,0.215192200309629,0.0114722419031871,0.231222695686245,-1.21674995107201,-1.15060979596382,-0.593994683919064,-0.612739261183218,-0.996999497288956,-0.392988807400161,-1.86492853840591,10.21,6.63,0
0.178340762529852,0.0734009933703786,0.408958206137989,0.304018436978516,-0.316956165947546,-0.0863387223394088,-0.154919168147467,0.0756982754606699,-1.56849748210277,-2.50805951517527,-1.36027066289004,-0.906449285675187,-1.33788003849464,-0.67583184206705,-1.71284450968394,72.5,7,0
0.428815299863887,0.36304583284554,0.57930503976803,0.513535572749683,0.196127972529372,0.346617712433515,0.167796023301272,0.318285763205415,-0.672506845799367,-2.25411617262017,-1.11375819030354,-0.528439625086633,-0.522017105895224,-0.37794988518249,-0.828380417759307,29.22,7.01,1
0.308860810324653,0.15594244929488,0.48743894834362,0.334520587313847,-0.154913853516674,0.0236642845022929,-0.0370984635039115,0.141479674515055,-1.44956212623742,-2.08566467215289,-1.21034469406568,-0.778870580703801,-1.27098398821845,-0.600292442684834,-1.88558577491519,15.19,6.53,0
0.462729694720803,0.335573872809069,0.589153286366508,0.461997464454774,-0.239021037625046,-0.11259744597934,-0.0219112227231669,0.104512368922538,-0.679393607103835,-2.37196511145381,-1.21758018331833,-0.731483110997047,-0.55297001545813,-0.605059519351341,-1.53954550177425,0,6.69,0
0.186126524788864,0.0381644753517896,0.437456030143113,0.289493980706039,-0.452228794098818,-0.200899288744569,-0.303772993272784,-0.0524434879185347,-1.2850932360179,-2.22667784599953,-1.26234961898601,-0.797617458121236,-1.03376373066365,-0.546287952766986,-1.7243490933687,35.79,6.8,0
0.271750942970758,0.172610910675281,0.410692139570435,0.311552107274958,-0.1221609229828,0.0167802736168775,0.0395722256763894,0.178513422276067,-1.16711159924958,-2.48408948166792,-1.39195122968804,-0.796414903756043,-1.0281704026499,-0.657473707156365,-1.82509818224079,29.22,7.01,0
0.35335458101667,0.397182145147188,0.395349008014779,0.439176572145297,0.12865679839015,0.170651225388259,0.25830022929446,0.300294656292569,-0.477176409064697,-2.43344303857445,-1.13327314197512,-0.622679177278288,-0.435181982066587,-0.580684750280179,-1.08183519422872,0,6.69,1
0.316983268617639,0.208807755932669,0.446219311552024,0.338043798867055,-0.0924358400945399,0.0368002028398454,-0.127143969063794,0.00209207387059124,-1.25914915740726,-2.04138957907882,-1.32858556581024,-0.734079316551128,-1.12991311447288,-0.604843273616743,-1.8074289729439,15.89,6.8,0
0.606958605635752,0.498783092950782,0.607977594799904,0.499802082114934,0.124430312219822,0.125449301383973,0.163147823534782,0.164166812698934,-0.597214865244628,-1.67028741901544,-0.957203757004484,-0.362697507745376,-0.596195876080477,-0.361678518581225,-1.33935340204204,15.89,6.8,1
0.383861736727829,0.433698899978839,0.47251837812927,0.522355541380279,0.136916356596445,0.225572997997885,0.267903426361966,0.356560067763406,-0.424170030408882,-1.84717462536141,-0.844843756716325,-0.49821781981284,-0.335513389007442,-0.4095611784114,-0.736151584718644,8.82,6.61,1
0.41922568005326,0.314960808207607,0.580016816013967,0.475751944168313,3.90257199751041e-05,0.160830161680682,0.184892830516575,0.345683966477282,-1.00580756712537,-1.74077313883354,-1.05544320939055,-0.62451540664012,-0.845016431164662,-0.463724270679414,-1.5409459700098,25.61,6.9,0
0.339554175282492,0.209537948144467,0.420369339681661,0.290353112543636,-0.295846338878864,-0.215031174479695,-0.262755207177913,-0.181940042778744,-1.1260394370575,-2.04008222264019,-1.11281239791152,-0.75446389756084,-1.04522427265833,-0.673648733161671,-1.7792885854236,38.1,6.36,0
0.716166309896334,0.656451976026848,0.6388033118346,0.579088977965114,0.548799503217993,0.471436505156259,0.514653732167349,0.437290734105615,-0.0542052965263046,-1.89765779986445,-0.66411568302808,-0.220198810563685,-0.131568294588039,-0.297561808625419,-0.860585151464351,12.69,6.53,1
0.443031354320977,0.409386847155326,0.465404966947954,0.431760459782303,0.0377756386834209,0.0601492513103984,0.0678016447454493,0.0901752573724267,-0.796192874013707,-2.03094835287133,-0.970117040159732,-0.505757640560456,-0.773819261386729,-0.483384027933478,-1.73161106511053,5.07,6.52,0
0.329813114105367,0.239045041647831,0.502734186124272,0.411966113666736,-0.241920949847931,-0.0689998778290262,-0.0859153984028543,0.0870056736160505,-0.897496683877427,-2.38909446101752,-1.19236748010371,-0.667912678050749,-0.724575611858522,-0.494991606031844,-1.7859887361629,45.12,6.63,0
0.585322795560272,0.579388221373646,0.534438834206514,0.528504260019887,0.273129710401047,0.222245749047289,0.441919725364396,0.391035764010638,-0.173592997885737,-2.25177790105506,-0.702613328312285,-0.246878394452553,-0.224476959239496,-0.297762355806311,-0.803845080450637,15.97,7.01,1
0.0953304042223957,0.0727606982597133,0.356532823826199,0.333963117863517,-0.131970859197027,0.129231560406777,-0.084475504984471,0.176726914619333,-1.11729876718073,-2.48958229784074,-1.19221026408988,-0.722205143561506,-0.856096347576925,-0.461002723957702,-1.55033373793092,12.69,6.53,0
0.234543180630424,0.254860293599237,0.302775432643045,0.323092545611859,-0.176866692001147,-0.108634439988526,-0.127813825118311,-0.0595815731056894,-1.02556731018626,-2.18860785753913,-1.26687904210641,-0.642265517199544,-0.957335058173636,-0.574033265186923,-1.8329289337483,33.56,6.46,0
0.604967127574622,0.479177417962298,0.65143581101332,0.525646101400996,0.167750458681266,0.214219142119964,0.200663775740471,0.247132459179169,-0.553947760977887,-1.80985462369529,-0.815994729558198,-0.409717904001702,-0.507479077539189,-0.363249220563004,-1.00150872860315,5.07,6.52,1
0.346177875119061,0.346177875119061,0.537106190018282,0.537106190018282,0.0325205903114911,0.223448905210713,0.0342165856446921,0.225144900543914,-0.927589064099189,-2.51763627450183,-0.973680638265639,-0.587556990214774,-0.736660749199967,-0.396628675315553,-1.55163065750485,55.18,7.3,0
0.337314150215212,0.299741151569131,0.485746069429089,0.448173070783008,-0.0502192432865802,0.0982126759272968,0.0899830642336812,0.238414983447558,-0.906319726060716,-1.94320104427681,-1.09061455487782,-0.692129688156902,-0.757887806846839,-0.543697768943025,-1.44625697050403,11.16,6.54,0
0.738009513439688,0.616560269682785,0.653875458077614,0.532426214320711,0.226459573599329,0.142325518237255,0.297436594694323,0.213302539332249,-0.093227696904288,-2.07574858146126,-0.729547544135363,-0.267982615852233,-0.177361752266362,-0.352116671214307,-0.969109786981598,26.72,6.5,1
0.439187767715357,0.396299345430615,0.560060360081132,0.51717193779639,0.272923777562118,0.393796369927893,0.226326100774603,0.347198693140378,-0.579114347887579,-2.22844853280728,-0.960713780984709,-0.498611532960549,-0.458241755521804,-0.377738940594774,-0.993342004385476,12.69,6.53,1
0.61531586309058,0.485927792939291,0.613386388354696,0.483998318203407,0.148148254436215,0.14621877970033,0.228512013561041,0.226582538825157,-0.710011968939969,-1.53724926875654,-0.889366697240334,-0.527196996466371,-0.711941443675854,-0.529126471202256,-1.34167666948524,25.61,6.9,1
0.301710251649103,0.284316012439595,0.519346877786074,0.501952638576566,0.0196312757948551,0.237267901931826,0.096771379549805,0.314408005686776,-0.655967055988516,-2.63511222069304,-0.98031349449223,-0.566950933850403,-0.438330429851546,-0.349314307713432,-0.707293902368283,7.4,7.62,1
0.298912983881971,0.266688314033469,0.415008385699973,0.382783715851471,0.0127626329126963,0.128858034730698,0.0632208034054316,0.179316205223434,-0.932857580973893,-2.61881144971803,-1.27313605535994,-0.566803240577571,-0.816762179155891,-0.450707838759569,-1.69656854885817,12.38,7.62,0
0.315367916397145,0.15818352473414,0.528316104887956,0.371131713224951,-0.315634502876593,-0.102686314385782,-0.101648487488728,0.111299701002083,-1.15473041269148,-1.96812247552485,-1.18398975775128,-0.861661758944804,-0.941782224200672,-0.648713570453993,-1.58388246262313,11.16,6.54,0
0.323945477149047,0.336962064301727,0.406991871045131,0.420008458197811,0.239805529784748,0.322851923680832,0.227327313636932,0.310373707533017,-0.807922693678574,-2.46646490032061,-1.08805108558095,-0.538431007606549,-0.72487629978249,-0.455384613710465,-0.832215139488882,33.87,6.93,1
0.383180211403648,0.257493655112271,0.388059026189417,0.26237246989804,-0.256247609960728,-0.25136879517496,-0.210766401900536,-0.205887587114767,-0.967012169867428,-2.05645827069237,-1.21923613539328,-0.657302194640474,-0.96213335508166,-0.652423379854705,-1.76224365190157,33.56,6.46,0
0.585304985346944,0.561786863467649,0.517423169729968,0.493905047850673,0.42191332056151,0.354031504944534,0.498739229855182,0.430857414238206,-0.406253831988495,-2.22185574725629,-0.88227708363627,-0.337730664749631,-0.47413564760547,-0.405612480366607,-0.966205211186849,33.87,6.93,1
0.658678211151925,0.559538178856448,0.51151069082792,0.412370658532443,0.249553804427744,0.102386284103739,0.424272723031915,0.277105202707911,-0.412371084839834,-2.09246788525466,-1.01060589407747,-0.376621613952849,-0.559538605163839,-0.523789134276853,-1.23141407110042,29.22,7.01,1
0.376177699338938,0.376177699338938,0.508800290277091,0.508800290277091,0.120348626906067,0.252971217844219,0.26759420082707,0.400216791765222,-0.497087852853116,-2.39471024418613,-0.832120295124341,-0.473357229202442,-0.364465261914964,-0.34073463826429,-0.82442500436655,15.97,7.01,1
0.624905598985428,0.464091932598844,0.574797858498736,0.413984192112152,0.0822917610230219,0.0321840205363301,0.243725424644508,0.193617684157816,-0.801193010055754,-1.88933827480777,-0.803795493004007,-0.428391614516389,-0.851300750542445,-0.47849935500308,-1.52622303565558,12.38,6.69,1
0.194622564567782,0.246269523825052,0.269427335190171,0.321074294447441,0.101279960930183,0.176084731552572,0.0227236533709618,0.0975284239933508,-0.964457238408017,-2.59932415819543,-1.17568988088723,-0.570259213282564,-0.889652467785628,-0.495454442660175,-1.82694454036535,33.87,6.93,0
0.547355586000115,0.582392080861286,0.506509924408817,0.541546419269988,0.275824623322905,0.234978961731607,0.417473405700623,0.376627744109324,-0.0865447559046269,-2.16414548136994,-0.836990593245069,-0.353054082216095,-0.127390417495925,-0.393899743807393,-0.73833764813761,45.12,6.63,1
0.331989654984827,0.244720225989375,0.463354087620617,0.376084658625165,0.0299607708959753,0.161325203531765,0.0631674244941573,0.194531857129947,-0.845758797358291,-1.74771764159755,-1.31160980168563,-0.65564435616473,-0.714394364722501,-0.52427992352894,-1.54903082389632,0,7.01,0
0.481877325700085,0.459830447031283,0.460408493403049,0.438361614734247,0.307333417392967,0.28586458509593,0.321089943839035,0.299621111541998,-0.767346773209226,-2.05986424124872,-1.04264522577522,-0.438001200853036,-0.788815605506263,-0.459470033150073,-0.963033478605715,12.83,6.9,1
0.307955296842907,0.199087061800171,0.40886432955867,0.299996094515934,-0.222908880862846,-0.121999848147083,-0.111240392046754,-0.0103313593309914,-0.978252271766129,-2.55679409309313,-1.20196154644114,-0.738962985638832,-0.877343239050367,-0.63805395292307,-1.80712531421549,26.72,6.5,0
0.27391075910427,0.307329844547865,0.476582588017542,0.510001673461138,0.105495081656547,0.30816691056982,0.250024406417764,0.452696235331036,-0.64754759469807,-2.51687590933777,-0.918185929765848,-0.546685981568913,-0.444875765784798,-0.34401415265564,-0.773329056462583,15.97,7.01,1
0.383775184770786,0.28605121596912,0.634196686776645,0.536472717974979,-0.143697350230197,0.106724151775662,-0.044126621483987,0.206294880521872,-0.741922330211016,-2.27399292171389,-1.08187541140817,-0.556604500844767,-0.491500828205157,-0.306182998838908,-1.47313904749409,45.12,6.63,0
0.346689284758177,0.282689006174582,0.506283061713936,0.44228278313034,-0.00451197868159486,0.155081798274164,0.0660004556869844,0.225594232642743,-0.718700124823732,-2.43230204615953,-0.939675470318993,-0.494442762360532,-0.559106347867974,-0.334848985404773,-1.52261898867215,15.97,7.01,0
0.48478848185352,0.349002532421472,0.565889970824361,0.430104021392313,0.0817537693332892,0.16285525830413,0.160898318723301,0.241999807694142,-0.719481642844842,-1.59879883184685,-1.22275125083883,-0.589230042043536,-0.638380153874001,-0.508128553072695,-1.26918667779666,0,7.01,1
0.662299050263158,0.496184322999518,0.59269549764779,0.42658077038415,-0.132441876795289,-0.202045429410657,0.192458387529075,0.122854834913707,-0.549026604634714,-2.08939066399172,-0.754366661457881,-0.478992817085543,-0.618630157250082,-0.548596369700911,-1.71444269099223,30.62,6.93,0
0.449908455176135,0.33965260084892,0.482585072244417,0.372329217917202,-0.00708298243608065,0.0255936346322016,0.0478664891564112,0.0805431062246934,-0.909730403872633,-2.03296856820545,-1.02863963624174,-0.615647996433028,-0.87705378680435,-0.582971379364745,-1.98718980466978,5.07,6.52,0
0.448372180218588,0.489184185661438,0.507899530253651,0.5487115356965,0.209174554574138,0.2687019046092,0.17946107801467,0.238988428049732,-0.516656485083933,-2.25930070505191,-0.77647131239465,-0.520376589429777,-0.45712913504887,-0.460849239394715,-1.23471362899593,30.62,6.93,1
0.427153227737716,0.448224365656345,0.502421941077865,0.523493078996495,0.125083256162479,0.200351969502628,0.25288053970927,0.32814925304942,-0.610074937956739,-1.83316252960541,-0.947096846704122,-0.513355095807129,-0.534806224616589,-0.438086382466979,-0.956829238737174,11.16,6.54,1
0.163204143111749,0.22561283825029,0.278314216164036,0.340722911302576,-0.07773225260584,0.0373778204464466,0.154389635821728,0.269499708874015,-1.01613260007504,-2.15321372185911,-1.26003411570392,-0.679638805571017,-0.901022527022755,-0.56452873251873,-1.82366753322809,15.89,6.8,0
0.417344534049911,0.297850279046158,0.460249627725876,0.340755372722123,-0.0865257373114875,-0.0436206436355222,0.084223467812052,0.127128561488017,-0.972418842736568,-1.66613632953561,-0.993485680595441,-0.711164906759277,-0.929513749060603,-0.668259813083312,-1.98468324191589,27.1,6.9,0
0.396552282690069,0.377566002354746,0.338676809976987,0.319690529641665,-0.00656593800689015,-0.0644414107199714,-0.0156197862337576,-0.0734952589468388,-0.849648648299202,-2.09299037347777,-1.01276769326641,-0.656604004648166,-0.907524121012283,-0.714479477361247,-1.97204958174274,5.07,6.52,0
0.503707710344718,0.553544873595727,0.372198407193884,0.422035570444894,0.261019764364948,0.129510461214115,0.380883085034304,0.24937378188347,-0.210002898599403,-1.73916260227393,-0.742078849746707,-0.403922157692066,-0.341512201750236,-0.535431460842899,-0.94156424159968,8.82,6.61,1
0.401835791198564,0.280386547441662,0.565901159934258,0.444451916177356,-0.122181942182714,0.0418834265529797,-0.0441544868049072,0.119910881930787,-0.790576427299835,-2.42833484447253,-1.08497327121308,-0.623748040001337,-0.626511058564141,-0.459682671265643,-1.71529457465158,26.72,6.5,0
0.286363510450746,0.365596841813545,0.400666434907662,0.47989976627046,0.126532686544787,0.240835611001702,0.199235993626812,0.313538918083727,-0.528733585742474,-1.9216372903234,-0.892507707703535,-0.476881352744571,-0.414430661285559,-0.362578428287655,-0.965842214613082,8.82,6.61,1
0.204878684224291,0.172037258322356,0.306473993366716,0.273632567464782,-0.249147405258742,-0.147552096116316,-0.0955913995025597,0.00600390963986591,-1.06782851385155,-2.27066861924182,-1.21141132015473,-0.834642863908687,-0.966233204709126,-0.733047554766261,-1.67578351983147,35.79,6.8,0
0.366857873659023,0.257989638616287,0.596498216046247,0.487629981003511,-0.129208015138161,0.100432327249063,-0.0479941215944872,0.181646220792737,-0.798577308142623,-2.44123094852818,-1.08465132148363,-0.62141699340339,-0.568936965755399,-0.391776651016166,-1.75188520048331,26.72,6.5,0
0.518729743777249,0.401888704391523,0.643660989114074,0.526819949728347,-0.120095917928077,0.00483532740874748,0.0802339982552125,0.205165243592037,-0.497998542866939,-2.28988559242232,-1.12095981889138,-0.631233062318776,-0.373067297530114,-0.506301816981952,-1.4868336410957,0,6.69,1
0.23283927405047,0.246314942249475,0.473410255388641,0.486885923587646,-0.0688809003041036,0.171690081034068,-0.0460345578703512,0.19453642346782,-0.945217605524826,-1.66319777220201,-0.868432715950761,-0.586764555543329,-0.704646624186655,-0.346193574205157,-1.43951090248352,5.83,6.61,0
0.387632758882111,0.34474433659737,0.419141934106463,0.376253511821722,0.222437522310108,0.253946697534461,0.177435839283494,0.208945014507846,-0.63590682241147,-2.24044537804397,-0.969867961281708,-0.522944934306837,-0.604397647187118,-0.491435759082485,-1.37743397469696,12.69,6.53,1
