S1,S1Ampli,Tm,zetaM,mu1,R1,moatAmpli,RI,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,maxDisplacement,driftMax1,driftMax2,driftMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,impacted,uplifted,runFailed
1.0145833333333334,1.2864583333333337,3.84125,0.13425,0.018086167666144383,42.825,1.5385416666666667,0.7362500000000001,RSN523_PALMSPR_IND000,21.55926433576301,0.07174676154452933,0.07174676154452933,94.21500000000005,94.21500000000005,W24X76,W21X44,W14X193,46.0,0.8537663705153463,2.558300637600781,4.387694015219528,0.39658487295098643,0.23123383941862483,0.7710955832864221,1.614992418203979,0.44272709407794586,0.18874434482237748,0.22094200617695287,19.202,0.006903205128205141,0.008360897435897444,0.006736538461538453,0,0,0,0,0,0,0,0,0
1.0729166666666667,1.6427083333333332,3.87125,0.11225,0.010542803133996803,39.77500000000001,1.490625,1.16125,RSN825_CAPEMEND_CPM000,2.692218497880225,0.07051148377455096,0.07051148377455096,91.48250000000007,91.48250000000007,W21X68,W18X35,W14X145,49.0,1.0187429595901498,2.6291400550436888,4.323598121567871,0.40808653940226775,0.24815365269832104,1.0200107388769917,2.006154804406562,0.5075195244077508,0.40324596611691815,0.4838542732928813,50.7476,0.04845897435897433,0.051543589743589725,0.053803846153846153,0,1,1,1,1,1,1,1,0
1.0804166666666668,2.0114583333333336,2.98125,0.17158333333333334,0.046570586501817515,39.27500000000001,2.0427083333333336,1.45625,RSN8163_SIERRA.MEX_SIV000,103.39080493589138,0.1326650714940188,0.1326650714940188,62.84000000000004,62.84000000000004,W24X62,W21X44,W14X145,46.0,0.9756639690418805,2.2821478276566958,3.583392624761881,0.4734209824505699,0.3015066390439036,1.2071440232921922,2.4429551597150185,0.8303602087152295,0.6059797694702896,0.6610054284013659,25.855,0.016899358974358965,0.022178205128205137,0.01650192307692306,0,0,0,1,1,1,0,1,0
0.98625,1.7302083333333331,3.89125,0.17725000000000002,0.03568851083401839,23.425,1.203125,1.87375,RSN787_LOMAP_SLC270,4.99195600231829,0.053890888583289304,0.053890888583289304,103.07000000000004,103.07000000000004,W21X55,W18X35,W14X120,32.0,1.1290468796375812,1.271517952355416,4.589257700840769,0.7756477194624164,0.21490403553047702,0.9921866521104421,2.7717131837075977,1.635128484723019,0.15916678831225242,0.3363200178829297,25.1392,0.015027564102564105,0.019300000000000022,0.015152564102564088,0,0,0,1,1,1,0,1,0
1.13625,1.4510416666666668,3.58625,0.18491666666666667,0.04269068601674725,22.325000000000006,1.5677083333333337,0.6937500000000001,RSN4031_SANSIMEO_36695090,5.036438662684177,0.0714880474085883,0.0714880474085883,89.30000000000008,89.30000000000008,W27X84,W18X50,W14X233,43.0,0.7683691186814798,1.3556003485872665,4.271712708277032,0.8381895159470403,0.26599401167554154,0.962539159596808,1.7772156655593596,1.5502250743399328,0.3360678515650385,0.3813962698302607,35.7334,0.008857692307692297,0.010299358974358975,0.008046794871794861,0,0,0,0,0,0,0,1,0
0.9795833333333334,1.759375,2.89375,0.17175,0.04102458976930434,34.875,1.3739583333333334,0.6637500000000001,RSN4224_NIIGATA_NIGH07NS,118.76452712741415,0.12077166494023707,0.12077166494023707,59.28750000000002,59.28750000000002,W30X90,W21X50,W14X283,27.0,0.6901885962532617,2.169243329116236,3.4806301365716044,0.45157835462028234,0.28143850248283375,1.0007105665115341,1.3972432840391447,0.813548639655934,0.5455890044242516,0.8044307035913778,29.3452,0.0761974358974359,0.08009358974358978,0.08472948717948721,1,1,1,1,1,1,1,1,0
1.17875,2.040625,3.63875,0.1424166666666667,0.007929353357181465,17.725,2.015625,1.81125,RSN122_FRIULI.A_A-COD000,21.505206573038198,0.0714135978186248,0.0714135978186248,85.08,85.08,W24X62,W18X40,W14X145,64.0,0.997807695519965,1.7943697956154732,4.169558273928171,0.6569158725700049,0.2827038075881096,1.298665595157796,2.75227504658926,1.099161838451988,0.3018197774738055,0.35277087368210513,30.4398,0.015337820512820522,0.02089653846153846,0.0195326923076923,0,0,0,1,1,1,0,1,0
1.0295833333333335,2.088541666666667,2.76875,0.13125,0.032412712743619676,17.675,1.4802083333333331,1.3262500000000002,RSN787_LOMAP_SLC270,6.024966814286847,0.07856789914955178,0.07856789914955178,47.72250000000003,47.72250000000003,W24X68,W21X44,W14X159,32.0,0.9203762996684932,1.4566113943710886,3.1227549153769854,0.7068346007123403,0.32970353461409574,1.1975048757977071,3.34527787160069,1.5014162677496035,0.6903664294716727,0.6447126448392854,33.2805,0.05635641025641025,0.05824871794871797,0.05405064102564106,1,1,1,1,1,1,1,1,0
0.8670833333333334,1.5260416666666667,2.65625,0.14108333333333334,0.030852411782072,22.675,1.5072916666666667,1.86625,RSN522_PALMSPR_INO225,21.530385209306964,0.08687185862433644,0.08687185862433644,45.35000000000002,45.35000000000002,W24X62,W18X40,W14X145,26.0,0.9978076956886937,1.728541482997539,3.044142321898086,0.5016271474316524,0.2848366605910492,0.781721393118207,1.5128355309858832,1.1365514775538539,0.4840834243928151,0.6732764605763859,27.0397,0.04038974358974358,0.04875384615384615,0.04413589743589742,0,0,0,1,1,1,1,1,0
0.85875,1.871875,2.90125,0.11658333333333334,0.025732522625824275,38.675,1.4822916666666668,1.19375,RSN725_SUPER.B_B-POE270,5.254970128213398,0.13396891308973446,0.13396891308973446,54.14500000000001,54.14500000000001,W21X68,W16X40,W14X145,29.0,1.0160986083994896,2.5268304506847024,3.326254586072166,0.33985264019883177,0.25817326298347526,0.9412468540982983,1.767578042733256,0.7856214949113597,0.46949780490975257,0.6301310056718462,32.6271,0.07192628205128206,0.08935384615384614,0.11045128205128207,1,1,1,1,1,1,1,1,0
1.2995833333333335,2.151041666666667,3.00875,0.10908333333333334,0.050674378927337685,24.325000000000006,1.2239583333333337,0.51625,RSN930_BIGBEAR_SB2270,22.649991971023457,0.06886006840780456,0.06886006840780456,53.51500000000004,53.51500000000004,W33X118,W24X55,W14X370,39.0,0.568977668369354,1.1457342411569271,3.3068467761475024,1.1342799112131399,0.3929977471914669,1.438550273735272,2.421304526695182,2.8830903688263425,0.513345232334717,0.5412129568131545,40.3083,0.029735897435897413,0.0317647435897436,0.033576923076923074,0,0,0,1,1,1,1,1,0
1.2229166666666669,1.259375,2.56375,0.15025000000000002,0.06948903649357677,32.875,1.7177083333333334,0.99125,RSN4882_CHUETSU_65321NS,8.564683366055256,0.14689152188535964,0.14689152188535964,42.73750000000001,42.73750000000001,W27X84,W21X50,W14X211,40.0,0.7743268166470874,1.881430914955646,2.9551590782695634,0.6499928628500806,0.4138243100546599,0.9053894021826517,1.4146775702665333,0.7073954603084244,0.5198750928545514,0.8871987052986535,25.9413,0.013077564102564119,0.015008333333333335,0.010574999999999996,0,0,0,0,1,0,0,1,0
0.84875,1.3572916666666668,3.59875,0.11541666666666668,0.022117731553935125,20.975,1.340625,0.63625,RSN5807_IWATE_55462NS,8.813893768506672,0.03935189020002014,0.03935189020002014,77.60750000000006,77.60750000000006,W24X84,W21X44,W14X211,33.0,0.8144573822571959,1.3700598405868536,3.9822466363113294,0.6194984882094238,0.21313345895275315,0.6805777350248943,0.9924594219532576,1.1129831181903733,0.21330815817059218,0.3160506376588361,31.462,0.008658333333333332,0.010358974358974357,0.008094871794871786,0,0,0,0,0,0,0,1,0
1.0079166666666668,1.2260416666666667,3.01125,0.19241666666666668,0.054379515344856764,38.02500000000001,1.2760416666666663,0.78375,RSN4031_SANSIMEO_36695090,3.8199683583970034,0.09483954347825635,0.09483954347825635,64.64250000000004,64.64250000000004,W24X84,W21X44,W14X211,26.0,0.814457382346693,1.820661805411509,3.6344222231913146,0.5535990614351664,0.2773251440724559,0.730053392811153,1.3479579645800883,0.8647526100788486,0.2885601817982208,0.28260676563859893,18.6473,0.007939102564102577,0.010664743589743581,0.008481410256410258,0,0,0,0,0,0,0,1,0
1.1670833333333337,2.019791666666667,3.72375,0.10408333333333332,0.013791937049068358,32.925,1.415625,1.00875,RSN1089_NORTHR_TPF360,36.07745801360559,0.06646786428350546,0.06646786428350546,82.31250000000004,82.31250000000004,W24X76,W18X40,W14X176,50.0,0.8916919763378859,2.3090824020459633,4.101183519189024,0.5054316521139476,0.2845723259816754,1.2802718101050818,2.8495376144516626,0.7090905604699754,0.3853091621669076,0.5064444962801332,52.086999999999996,0.05829423076923076,0.06893589743589743,0.08147371794871798,1,1,1,1,1,1,1,1,0
1.1829166666666668,1.0697916666666667,3.17375,0.12591666666666668,0.01129157414262083,21.025,1.678125,1.55375,RSN819_GEORGIA_ONI--X,59.25843938798421,0.08995351958999179,0.08995351958999179,63.07500000000003,63.07500000000003,W24X68,W21X44,W14X159,49.0,0.9203762995690544,1.9382847141725446,3.590086700564719,0.6102904583714137,0.3294952922670627,0.7476152102672087,1.6523872124390946,0.746989159549606,0.15859545500744848,0.16393385040858607,13.2337,0.009597692307692305,0.01357711538461538,0.012342435897435897,0,0,0,0,0,0,0,0,0
1.1754166666666668,1.5052083333333337,2.70625,0.17741666666666667,0.0746688100637351,38.625,1.0447916666666666,1.73375,RSN3966_TOTTORI_TTR009NS,7.89982699266605,0.12720951012623294,0.12720951012623294,50.21250000000001,50.21250000000001,W24X68,W21X44,W14X159,23.0,0.9203762998443522,1.8055049814475748,3.2031865312900663,0.6510182351999213,0.36695230052471345,1.0233456267177379,1.2942902748590217,0.9720607584793084,0.5852405259834434,0.7712545028855177,26.2491,0.09322884615384616,0.1005826923076923,0.11440256410256407,1,1,1,1,1,1,1,1,0
1.07125,1.121875,3.85125,0.19825,0.03375187734268312,18.325,1.4927083333333333,0.91875,RSN1620_DUZCE_SKR090,51.143594806515814,0.06426298301294944,0.06426298301294944,106.28499999999993,106.28499999999993,W24X68,W18X40,W14X159,41.0,0.9415221505249536,1.3333581855524927,4.660283057206655,0.8034225248755007,0.22986801163148676,0.7100028178689171,0.8389871467472809,0.995120476358164,0.49365829892298135,0.424644094572295,43.102,0.07071794871794869,0.06902820512820512,0.07457884615384618,1,1,1,1,1,1,1,1,0
1.24125,1.7197916666666668,3.83625,0.1404166666666667,0.021998055156921707,33.675,1.9135416666666667,0.90625,RSN20_NCALIF.FH_H-FRN044,5.546359265874004,0.07774546992574666,0.07774546992574666,94.29000000000005,94.29000000000005,W24X76,W21X44,W14X193,68.0,0.853766370530651,2.221288300263705,4.389440083184387,0.5587973428990025,0.2827809416410842,1.190840290492937,1.469501786498125,1.1637784270961722,0.3563163792808821,0.4264452113618619,52.7543,0.016181410256410234,0.019262179487179527,0.014126923076923084,0,0,0,1,1,0,0,1,0
0.9054166666666668,1.4489583333333331,2.87875,0.18341666666666667,0.051409068663575114,26.025,1.253125,1.70375,RSN8597_SIERRA.MEX_CISWSHNN,24.3945892435914,0.07312218363376108,0.07312218363376108,57.255000000000024,57.255000000000024,W24X55,W18X40,W14X132,23.0,1.0535045816504187,1.256632149051033,3.4204481925890566,0.7205105068737955,0.2647070254209362,0.7750489794250914,1.412569178041945,0.9167690158484182,0.46739568765956657,0.524992446864465,21.7637,0.01617499999999997,0.01956794871794873,0.013762820512820503,0,0,0,1,1,0,0,1,0
0.91375,2.084375,3.44125,0.18375,0.041743912221666,43.325,1.978125,1.92875,RSN121_FRIULI.A_A-BCS000,97.79020001223269,0.06794151729739473,0.06794151729739473,82.31750000000004,82.31750000000004,W21X55,W18X35,W14X120,42.0,1.1290468797208826,1.8476034636743974,4.10130807868,0.4945595837879582,0.22279477241663082,1.088391553164765,1.8491569418173133,0.7118543835115643,0.6401942104335998,0.8365144964134155,45.4234,0.18729102564102562,0.19423525641025646,0.1843653846153846,1,1,1,1,1,1,1,1,0
1.1545833333333335,1.6843750000000002,2.81125,0.11925,0.04162153683485133,30.125,2.159375,1.25125,RSN1615_DUZCE_1062-N,24.339986723375084,0.10268018547118407,0.10268018547118407,48.20000000000002,48.20000000000002,W24X76,W21X44,W14X176,55.0,0.871348904862846,1.9132428850756398,3.1383388022210137,0.6034692941182359,0.3678963318161286,1.1071615603265181,2.3334268207959914,0.7877599526524894,0.34212592616528753,0.3950387664424512,25.1572,0.012893589743589756,0.016994230769230765,0.01373397435897437,0,0,0,0,1,0,0,1,0
1.1870833333333333,1.7927083333333336,2.51375,0.14058333333333334,0.05831200373641199,25.125,1.6822916666666667,1.5387500000000005,RSN3966_TOTTORI_TTR009NS,9.171086743345061,0.12266356112717638,0.12266356112717638,40.20000000000001,40.20000000000001,W24X76,W21X44,W14X176,38.0,0.8713489049142332,1.6411606261077822,2.866086766387136,0.7233194085021708,0.41418262254136806,1.1880249427948366,1.5025706756388195,1.100892379669819,0.8222326817265575,0.9720711232898158,40.1309,0.10429102564102563,0.10818269230769226,0.10344423076923079,1,1,1,1,1,1,1,1,0
1.05875,1.0947916666666666,3.13125,0.18691666666666668,0.05200153768856508,22.025,1.8197916666666667,1.75875,RSN4854_CHUETSU_65020NS,10.862006553506777,0.07680459795032737,0.07680459795032737,68.27750000000003,68.27750000000003,W24X55,W21X44,W14X132,41.0,1.0306989336250318,1.2055723811690386,3.7352107667378043,0.8782135494621521,0.2834512069380956,0.6847778017489443,1.2615492857459036,1.080422248551245,0.24072632399870553,0.3428306086854188,23.9855,0.01746089743589744,0.02109679487179487,0.014066025641025654,0,0,0,1,1,0,0,1,0
0.87375,1.809375,3.72125,0.11858333333333335,0.01698881303956693,44.825,2.107291666666667,0.79625,RSN20_NCALIF.FH_H-FRN044,4.318680092635215,0.06176669610592936,0.06176669610592936,85.16750000000005,85.16750000000005,W24X68,W16X40,W14X176,54.0,0.9331190031316021,2.5768613378256267,4.171701801159905,0.33907528789937774,0.20944689760832413,0.9272493918133092,1.1442295399955982,0.6376794153898436,0.29589025924252504,0.3567340479376737,41.841,0.014767948717948735,0.017705769230769254,0.013833333333333342,0,0,0,0,1,0,0,1,0
1.1062500000000002,2.240625,3.67125,0.15241666666666667,0.016079236264833284,16.575,1.7927083333333336,1.10125,RSN821_ERZINCAN_ERZ-NS,2.7950738405834348,0.06444264332476726,0.06444264332476726,87.84749999999997,87.84749999999997,W24X68,W18X40,W14X159,53.0,0.9415221504401998,1.5943176235972245,4.236829727673521,0.6938705209216669,0.2611032472639516,1.326478799634566,2.4503844960405328,1.9237023599221417,0.3047015416673447,0.48328639309073196,53.4127,0.02889230769230772,0.03259615384615385,0.023442307692307714,0,0,0,1,1,1,1,1,0
0.9820833333333334,1.5239583333333333,3.93125,0.17058333333333334,0.021453948630678864,35.375,2.205208333333333,1.28625,RSN5842_SIERRA.MEX_02659360,23.571571215244703,0.06553812456716276,0.06553812456716276,106.12500000000006,106.12500000000006,W24X55,W18X35,W14X132,60.0,1.0684883524451871,2.2050522780728685,4.6567739725679305,0.4453787073890315,0.2108934938905299,0.8816358086311847,1.3910296035566598,0.5050119397985706,0.4966594684863362,0.4550902926037215,60.9789,0.046050641025641034,0.05421217948717947,0.05082499999999995,0,1,1,1,1,1,1,1,0
1.2820833333333337,2.0072916666666667,3.14125,0.11275,0.016123152763053372,28.925000000000004,1.8510416666666667,1.75375,RSN8597_SIERRA.MEX_CISWSHNN,42.84030823396422,0.11434997953864498,0.11434997953864498,60.742500000000035,60.742500000000035,W24X68,W21X44,W14X159,59.0,0.9203762995925695,2.2532532320847802,3.5230810830091532,0.568992119961195,0.3639096867558534,1.3610943329866896,2.480668905093863,0.7280471066873698,0.8293772821918571,0.8101517195427883,60.5707,0.14174615384615386,0.1482570512820513,0.13826089743589748,1,1,1,1,1,1,1,1,0
1.1995833333333334,2.119791666666667,3.37375,0.17391666666666666,0.025057438866189885,17.775,1.6010416666666667,1.99625,RSN122_FRIULI.A_A-COD000,22.357062616194316,0.08577027582218341,0.08577027582218341,78.21000000000002,78.21000000000002,W24X62,W21X44,W14X132,45.0,0.9966987296826421,1.6034409548279356,3.997674686975163,0.7481306559629819,0.30007027266168,1.3501078415513312,2.8612971163332577,1.5331034715856324,0.3040552734888138,0.39809726272094764,28.9642,0.017716666666666665,0.025003717948717946,0.02035903846153846,0,0,0,1,1,1,0,1,0
1.0345833333333334,1.3802083333333337,3.46875,0.11641666666666667,0.03813754325518623,20.025,1.640625,1.96125,RSN523_PALMSPR_IND000,23.557068639939164,0.04589173382978251,0.04589173382978251,72.09000000000005,72.09000000000005,W24X55,W18X35,W14X132,47.0,1.068488352604549,0.8315025241182104,3.838078208271172,1.244233545088135,0.2695576476539159,0.84254969467117,1.7646468198594043,2.790374115599887,0.2408944209576552,0.2602107618237162,19.9834,0.014824999999999996,0.019505128205128203,0.015735897435897428,0,0,0,0,1,1,0,1,0
0.9679166666666668,1.440625,2.61875,0.15391666666666667,0.05262653590402088,26.225,1.0947916666666666,1.43125,RSN4037_BAM_ABAR-L,39.88831262286795,0.0877758388480788,0.0877758388480788,44.58250000000002,44.58250000000002,W24X68,W21X44,W14X159,20.0,0.9203762997562482,1.4648896814071821,3.018272983946696,0.6607437262694621,0.3206855946479096,0.8233374738174198,1.2634989995769554,1.0463368774946036,0.5466377733622907,0.4748087841926314,20.9269,0.029451282051282054,0.032598076923076924,0.026071153846153845,0,0,0,1,1,1,1,1,0
0.98125,1.2822916666666666,3.94125,0.12291666666666667,0.01980233371168765,27.075000000000006,1.9510416666666668,1.89125,RSN4037_BAM_ABAR-L,36.01297828723836,0.046421542626994466,0.046421542626994466,94.76250000000009,94.76250000000009,W21X55,W18X35,W14X120,59.0,1.1290468794099897,1.7811411123626923,4.4004243797277685,0.5509108701097618,0.22298985627852214,0.7433464245027406,1.1407442191882995,0.6724511939087281,0.3093386992246938,0.34560050433917733,42.5457,0.021672435897435876,0.024298717948717935,0.016403846153846137,0,0,0,1,1,1,0,1,0
1.28125,1.965625,2.84125,0.12158333333333335,0.027237417085387752,22.725,2.1677083333333336,1.76625,RSN3947_TOTTORI_SMNH01NS,11.36216588325436,0.11443975346791607,0.11443975346791607,49.995000000000026,49.995000000000026,W24X76,W21X44,W14X176,62.0,0.8713489048157277,1.881065234650907,3.196241555872747,0.6811300195220384,0.40086144229175735,1.341327056604206,2.2419643926183372,1.2482245052185883,0.6695985595117073,0.7057661959414192,56.1131,0.03386666666666667,0.036348717948717954,0.026062820512820488,0,0,0,1,1,1,0,1,0
0.9429166666666668,1.296875,3.42625,0.1439166666666667,0.015787923233428793,30.825000000000006,1.409375,1.70625,RSN187_IMPVALL.H_H-PTS225,7.768735176906593,0.07713109151511438,0.07713109151511438,77.06250000000006,77.06250000000006,W24X55,W18X35,W14X120,34.0,1.0888737197708387,2.2381861951800737,3.9682393036449723,0.4212860702551176,0.23761587810507384,0.7224307076113627,0.854606704997269,0.6831847345818125,0.49385671267634174,0.4452452327944137,34.9638,0.038789743589743596,0.04193397435897435,0.03738333333333334,0,0,0,1,1,1,1,1,0
0.8912500000000001,1.403125,3.04625,0.11825,0.006937979818247432,15.325,2.201041666666667,1.17625,RSN3964_TOTTORI_TTR007NS,4.85906029028933,0.06105045430962955,0.06105045430962955,56.702500000000036,56.702500000000036,W21X68,W16X40,W14X145,47.0,1.016098608230034,1.6660222450913948,3.4039048443660023,0.5349568426387414,0.2618316435828572,0.7387894290314452,1.0769815589808882,0.6120976160925333,0.3344018373158588,0.4029484518823937,32.1865,0.021060897435897428,0.02682051282051285,0.021582051282051314,0,0,0,1,1,1,0,1,0
0.8054166666666667,1.221875,2.68375,0.12108333333333335,0.01355377578352783,21.575,1.1072916666666668,1.77625,RSN821_ERZINCAN_ERZ-NS,1.2250819210664297,0.0883791097590372,0.0883791097590372,45.30750000000002,45.30750000000002,W24X55,W18X35,W14X132,19.0,1.0684883523661026,1.931973789511957,3.0427155702524438,0.4168879883562633,0.2647032389556688,0.5813961593841109,1.074004451035941,0.8063354744246163,0.3500237241092623,0.4803145794475571,20.1036,0.038102564102564095,0.044065384615384603,0.04538461538461537,0,0,0,1,1,1,1,1,0
0.8845833333333334,1.0572916666666667,2.97625,0.17658333333333334,0.03812774868487361,17.275,1.884375,1.7112500000000002,RSN827_CAPEMEND_FOR000,4.245206420991598,0.06711945332348396,0.06711945332348396,60.462500000000034,60.462500000000034,W24X55,W18X40,W14X120,34.0,1.074072410323753,1.2348039378838762,3.5149516667344973,0.7163755363861835,0.25166301480189046,0.5525331367512675,0.7635411287969804,0.6436734948911266,0.2825979329650773,0.42129673311135873,18.8979,0.016526282051282044,0.019896794871794868,0.014012820512820512,0,0,0,1,1,0,0,1,0
1.1695833333333334,2.1552083333333334,3.3512500000000003,0.12875,0.026746213172877467,42.52500000000001,1.3864583333333331,1.22625,RSN3966_TOTTORI_TTR009NS,10.360744546552256,0.11976031973687912,0.11976031973687912,72.29250000000005,72.29250000000005,W24X68,W18X40,W14X159,42.0,0.941522150492083,2.5978639567438315,3.8434649873547433,0.45020961559484113,0.304304406877997,1.342133521543832,1.6974815928691194,1.0650510483585112,0.5384548277841161,0.7071927661402415,46.977,0.23564,0.2421128205128205,0.2321198717948718,1,1,1,1,1,1,1,1,0
1.2312500000000002,1.290625,3.05875,0.11191666666666668,0.03528664417860797,37.875,2.040625,0.82625,RSN4230_NIIGATA_NIGH13NS,30.08920413293155,0.11908668711272069,0.11908668711272069,56.812500000000014,56.812500000000014,W30X90,W21X44,W14X257,61.0,0.7131955962154497,2.3336898739312812,3.4072049467882026,0.527597952818754,0.3613665802993848,0.9316017318900339,1.9204918974030103,0.6346588335812658,0.5989892444657147,0.6711597733259206,32.4519,0.009445512820512784,0.010723076923076892,0.008191666666666637,0,0,0,0,0,0,0,1,0
1.0229166666666667,1.953125,3.52375,0.15225,0.018104775512930056,28.375,1.9489583333333336,1.34875,RSN4230_NIIGATA_NIGH13NS,36.533184541351496,0.07588478823202038,0.07588478823202038,82.28750000000005,82.28750000000005,W21X62,W18X35,W14X132,51.0,1.0669088414787367,2.1011434112956886,4.100560664979466,0.4868381002303294,0.24945775718008772,1.1311159258257637,2.3317893217788708,0.8502217210746399,0.5513862539470366,0.7265339887797716,36.6155,0.019728846153846156,0.02235000000000002,0.01555128205128204,0,0,0,1,1,1,0,1,0
0.9545833333333332,1.0802083333333334,3.50875,0.19625000000000006,0.028488808937990003,24.775,1.8177083333333333,1.7737500000000002,RSN4854_CHUETSU_65020NS,9.6628786375769,0.0711461741423544,0.0711461741423544,89.19000000000005,89.19000000000005,W21X55,W18X35,W14X120,41.0,1.129046879536152,1.742225543923235,4.269080943497772,0.547910307401275,0.2236039433235055,0.609180703345321,1.1222786124676853,0.7840634315713949,0.1504983227862685,0.2385201836701303,23.0232,0.015964743589743573,0.019854487179487183,0.014185897435897465,0,0,0,1,1,0,0,1,0
0.95375,1.6135416666666669,2.80875,0.18891666666666668,0.05477789466276574,18.375,1.0802083333333334,0.8662500000000001,RSN1541_CHICHI_TCU116-E,3.5570529030192386,0.07666245927322565,0.07666245927322565,55.125000000000036,55.125000000000036,W24X84,W21X44,W14X211,20.0,0.8144573823477466,1.0353032160985716,3.3562214489343183,0.9212276994503156,0.2841737395793233,0.9047486905819516,2.1188915954619825,2.0324201188379565,0.5359407086794299,0.633517978247197,21.1067,0.026928205128205134,0.03475448717948716,0.0363166666666667,0,0,0,1,1,1,1,1,0
1.0645833333333334,1.821875,2.9137500000000003,0.17341666666666666,0.05508460765950872,30.325000000000006,1.284375,1.07625,RSN36_BORREGO_A-ELC180,8.54232457500676,0.09026148064185993,0.09026148064185993,57.617500000000035,57.617500000000035,W24X76,W21X44,W14X193,28.0,0.8537663706506062,1.5540110432724965,3.431259091951936,0.6850551918160714,0.31026025864101253,1.104803881800389,1.5582609508367207,1.907588523321788,0.5227769120418845,0.7305986331258204,31.7878,0.09329038461538462,0.10220705128205128,0.10948910256410258,1,1,1,1,1,1,1,1,0
1.2737500000000002,1.9239583333333332,3.86625,0.19758333333333333,0.04323604961923255,35.975,1.353125,0.52875,RSN68_SFERN_PEL090,8.887485910253714,0.08504560131619762,0.08504560131619762,107.92500000000007,107.92500000000007,W30X99,W21X55,W14X311,44.0,0.6525189753203896,1.9010280979555056,4.69609999635081,0.6700321796242135,0.2712357064350825,1.3158652499894623,2.209294796251829,0.6950041147850418,0.6312589839414249,0.9779282631212368,47.747,0.1753352564102564,0.18045192307692312,0.18271346153846152,1,1,1,1,1,1,1,1,0
1.0545833333333334,1.4447916666666667,2.62625,0.10458333333333332,0.01401813714711074,17.175,1.5906250000000002,0.64375,RSN812_LOMAP_WDS000,8.9316337841537,0.09271879891642631,0.09271879891642631,41.22000000000002,41.22000000000002,W30X108,W21X50,W14X311,36.0,0.6422844459896319,1.7259570083811162,2.9022198022902153,0.6110136742759853,0.36337128307826133,0.8965639962345563,1.873361062240426,0.8138420136034537,0.7247160983122125,0.6235874013679492,37.0294,0.04479294871794872,0.0485429487179487,0.04824102564102562,0,0,0,1,1,1,1,1,0
1.29125,1.128125,3.39875,0.1464166666666667,0.04193024346749265,28.475,1.828125,0.80375,RSN65_SFERN_OPP000,26.187799228849233,0.08278337520402654,0.08278337520402654,74.03500000000004,74.03500000000004,W27X84,W21X44,W14X211,59.0,0.7835943510985381,1.6945300947875666,3.889509599437037,0.762010662408375,0.33198272609659946,0.8590102186176486,1.6232344987646978,2.2192311512948164,0.17751408781844855,0.25198350684471715,27.173000000000002,0.008673076923076933,0.009873076923076915,0.007919871794871783,0,0,0,0,0,0,0,1,0
0.99875,1.4197916666666668,2.57875,0.16541666666666666,0.045411454224101144,25.325000000000006,1.7885416666666667,1.1462500000000002,RSN8597_SIERRA.MEX_CISWSHNN,26.340272183002174,0.1217892185163173,0.1217892185163173,45.58500000000003,45.58500000000003,W24X76,W21X44,W14X176,33.0,0.8713489048748276,1.8014826478996724,3.052019379090654,0.5544044518910193,0.32724235201205587,0.8368659488119111,1.5252339875621845,0.4995691072495218,0.5523390754406008,0.48482759721866137,20.255,0.0129448717948718,0.016509615384615397,0.013204487179487173,0,0,0,0,1,0,0,1,0
0.92125,1.609375,3.25875,0.19158333333333336,0.05702480636878548,37.175,1.796875,1.9137500000000005,RSN3760_LANDERS_BLC360,16.4140912550958,0.058380210224801526,0.058380210224801526,74.35000000000002,74.35000000000002,W21X55,W18X40,W14X120,36.0,1.1133079532215646,0.4199555518721494,3.897775251260307,2.1936845361207746,0.23635277577949704,0.8738562926222126,1.3007807851064936,5.948276964988423,0.4056190834122547,0.460916521431231,37.0193,0.040597435897435884,0.045303846153846146,0.035601923076923066,0,0,0,1,1,1,1,1,0
0.98375,1.1760416666666669,2.74875,0.18141666666666667,0.041866828786518664,22.125,1.0635416666666666,0.93125,RSN1833_HECTOR_SNC090,43.30751889278959,0.0990902541338688,0.0990902541338688,53.10000000000003,53.10000000000003,W24X76,W21X44,W14X176,20.0,0.8713489048636651,1.6158066875326955,3.29399979540517,0.6088290187127314,0.29864907744446184,0.6834900889840982,0.9020038065967544,0.837888534513358,0.33758695232985586,0.3898626325971584,17.8935,0.010577564102564104,0.013126923076923069,0.009726923076923067,0,0,0,0,0,0,0,1,0
0.9929166666666668,2.1447916666666664,3.77125,0.17541666666666667,0.03771281212152987,33.325,1.1552083333333334,0.57625,RSN5818_IWATE_48A61NS,4.469937653301563,0.0589885473235322,0.0589885473235322,96.64250000000007,96.64250000000007,W27X84,W18X50,W14X233,30.0,0.7683691186770992,1.5671834041091086,4.443860172945718,0.6335676246081146,0.22343562308993364,1.1886674672017714,1.3569134947681316,1.099854918249456,0.571162286023966,0.7907207457381146,32.7547,0.10208397435897436,0.10702243589743592,0.11520641025641022,1,1,1,1,1,1,1,1,0
