S1,S1Ampli,Tm,zetaM,mu1,R1,moatAmpli,RI,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,maxDisplacement,driftMax1,driftMax2,driftMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,impacted,uplifted,runFailed,GMSTfb,GmSavgTm,IPTm,PGV,PGA,FIV3Tm,Magnitude,Rjb,Duration595,Arias
1.2945833333333334,1.5489583333333334,2.92875,0.15591666666666668,0.036798468391451865,22.875,1.615625,1.44875,RSN522_PALMSPR_INO225,31.244751430704635,0.1187295141007538,0.1187295141007538,57.18750000000003,57.18750000000003,W24X68,W21X44,W14X159,44.0,0.9203762996881284,1.795981101478635,3.418431352649998,0.7208223584688614,0.3787068394191274,1.134428872433013,2.195416833543661,1.6838431779858187,0.4432559492818428,0.8314749244772792,33.255,0.021226282051282068,0.025071153846153875,0.017167307692307697,0,0,0,1,1,1,0,1,0,2.3534158682690154,1.1863062612555817,1343.7960720150838,68.51333886669043,1.8611739179810984,211.7754581708073,6.06,35.34,18.5,0.2
1.19375,1.240625,3.83375,0.10758333333333334,0.013086712887652284,40.27500000000001,1.4885416666666669,1.51125,RSN1148_KOCAELI_ARE000,13.975927372438871,0.07696955776260159,0.07696955776260159,88.60500000000008,88.60500000000008,W24X62,W18X35,W14X145,55.0,1.012248516687318,2.613525310356914,4.255057392714033,0.4567585380824097,0.2805485072995883,0.8729177441995953,1.6300179998184945,0.5068561093315099,0.34499128167912124,0.4537910060778149,55.9873,0.04015128205128203,0.04737692307692306,0.043717307692307625,0,0,0,1,1,1,1,1,0,1.6105189006866059,0.6745528954433984,2382.836615043483,52.70339644476143,2.2530396854125487,230.49487222450944,7.51,10.56,11.1,0.3
1.1604166666666669,1.596875,2.66375,0.13658333333333333,0.04552894847228467,17.125,1.2885416666666667,0.52625,RSN3760_LANDERS_BLC360,19.98696552579017,0.0905139374483862,0.0905139374483862,44.52500000000003,44.52500000000003,W33X118,W21X62,W14X370,30.0,0.5680943141995232,1.318765805783636,3.0163259566190086,0.8799262625535889,0.3847119586397003,1.0640696048106038,1.5839232464643702,0.9189050345287316,0.7028323298721487,0.7907281326515021,31.3051,0.022750641025641,0.026330769230769217,0.030966025641025643,0,0,0,1,1,1,1,1,0,5.525833683771343,1.19253569510698,2864.0366185678736,109.39264399194084,3.4077156625540943,348.5703576364112,7.28,45.48,24.5,0.6
1.20375,1.0114583333333331,2.72625,0.17258333333333334,0.06925684188282694,23.875,1.459375,1.44625,RSN4031_SANSIMEO_36695090,3.7636931283435766,0.10026786806586432,0.10026786806586432,50.13750000000002,50.13750000000002,W24X68,W21X44,W14X159,34.0,0.9203762998234056,1.228358614323268,3.200793414384252,0.9799662622654984,0.3760786293143415,0.7192983501570896,1.3281000397382905,1.3028600957272516,0.3123416290791283,0.3011065075274356,12.7807,0.011837179487179493,0.01726410256410256,0.014107692307692312,0,0,0,0,1,0,0,1,0,1.2061588746890923,0.7988335240618231,650.1103794055796,48.17558728296515,1.3300180177564942,118.92366847206048,6.52,5.07,10.3,1.9
1.0420833333333337,1.9052083333333327,2.71875,0.13141666666666668,0.05322169563593394,32.675,1.815625,0.8912500000000001,RSN1615_DUZCE_1062-N,24.74299057349753,0.08383439446639257,0.08383439446639257,45.74500000000001,45.74500000000001,W27X84,W21X44,W14X211,39.0,0.7835943511052704,1.5614346010319329,3.0573708692349086,0.6673883956744867,0.34084295883741106,1.1254931385886646,2.3720620100196843,1.5169816592587444,0.34559478486237344,0.4541569734017827,25.8578,0.011655769230769235,0.013451923076923064,0.010239102564102568,0,0,0,0,0,0,0,1,0,2.4509553467663867,1.2374408478236076,2640.553771079091,85.70517614434098,2.9415036282557057,299.6118065898873,7.14,9.14,16.1,1.0
0.9645833333333332,1.4947916666666667,3.1012500000000003,0.19975,0.034379014149270616,18.425,2.0718750000000004,1.92375,RSN121_FRIULI.A_A-BCS000,76.4173835111905,0.07999999075601291,0.07999999075601291,70.01500000000004,70.01500000000004,W24X55,W18X40,W14X120,41.0,1.0740724102917552,1.4652690493227538,3.7824383126320655,0.6582977602503532,0.2550162761708369,0.8505150282761264,1.445009164288011,0.4786429102674401,0.5667287078154578,0.7150690513262049,42.9658,0.07299358974358974,0.08674935897435898,0.09563782051282056,1,1,1,1,1,1,1,1,0,1.1018626300480492,0.8097644422894111,1829.6631119391393,70.12967703302303,2.2298225705124533,193.5175910335873,6.5,49.13,10.4,0.0
1.2645833333333334,1.828125,2.81875,0.13225,0.04664948693540881,31.375,1.959375,0.66875,RSN4040_BAM_BAM-L,2.4300725704203696,0.13023413923430607,0.13023413923430607,50.20000000000002,50.20000000000002,W30X108,W21X55,W14X283,53.0,0.6482057868059115,2.0284720251025745,3.2027878026482908,0.6234166987190206,0.394838313136976,1.2627979724883287,2.5740033386937986,1.5008212729512374,0.5154538160893323,0.6815573202974959,50.6594,0.015151923076923087,0.016826282051282032,0.012978846153846172,0,0,0,1,1,0,0,1,0,2.0955350003946362,1.3262367908454369,3697.9713537571306,56.014814662361964,1.962674599291029,186.96884696276416,6.6,0.05,9.6,8.0
0.8554166666666667,2.2302083333333336,3.31875,0.18608333333333327,0.03599799340982356,26.525,1.2864583333333337,0.65625,RSN15_KERN_TAF021,11.782443488070529,0.06179515758638188,0.06179515758638188,76.92250000000004,76.92250000000004,W24X84,W21X44,W14X211,25.0,0.8144573822971565,1.5042248719893432,3.964633100553451,0.5686760554194101,0.21576187379035228,1.0898783321010377,2.0852792351613485,1.325326422938647,0.3428030147475059,0.43711380016459417,26.0062,0.02300641025641025,0.02823076923076925,0.02928397435897436,0,0,0,1,1,1,1,1,0,3.5816174988419487,0.9530495623828116,1106.5873626412554,70.68103375867041,1.7074127377658812,175.06733578767017,7.36,38.42,30.3,0.6
1.2879166666666668,1.6072916666666668,3.85875,0.14125,0.029954013261302707,43.425,1.071875,1.54625,RSN930_BIGBEAR_SB2270,18.314104247796408,0.08471034074738662,0.08471034074738662,95.53500000000004,95.53500000000004,W24X62,W18X40,W14X132,40.0,1.0184500396941487,2.3949428955349115,4.418324013721633,0.5377650836969163,0.29149439078412714,1.1631686100634575,1.9577942267832589,1.3409135548706084,0.24414231854209176,0.2702140695538729,36.2262,0.016505128205128228,0.01798910256410257,0.012549358974358993,0,0,0,1,1,0,0,1,0,2.0384307300589644,0.7897872245634879,1400.4522339898842,49.7325152825511,2.03865099703728,174.9412447486519,6.46,33.56,22.0,0.2
0.96375,1.0322916666666666,3.72875,0.12608333333333335,0.017677206232150737,37.625,2.1343750000000004,0.66625,RSN1005_NORTHR_TEM090,6.854982303158022,0.06286370582757761,0.06286370582757761,86.53750000000004,86.53750000000004,W24X84,W21X44,W14X211,59.0,0.8144573822438914,2.350817537037684,4.2051208328201986,0.40996376146421054,0.2291848530197058,0.5877485679934893,0.742254056294799,0.31176355163597025,0.2604893778295201,0.2817567293153943,15.7885,0.005113461538461543,0.005976923076923062,0.004356410256410261,0,0,0,0,0,0,0,0,0,1.3993401751472374,0.4373736808430343,250.38219274495927,37.526240379943815,0.8470612517242426,93.65141365744414,6.69,28.82,14.6,0.5
0.8995833333333334,2.1135416666666664,2.74125,0.18658333333333327,0.04956328291298573,27.825,2.1322916666666667,1.41125,RSN523_PALMSPR_IND000,30.387319235738605,0.08939992884515924,0.08939992884515924,52.86750000000002,52.86750000000002,W21X62,W18X40,W14X132,36.0,1.0517823907259565,1.5917200617172276,3.286780443967098,0.56516428671686,0.2736974217382007,1.0868426345941595,2.2762970670504066,1.5965069760238488,0.4215770916774357,0.6662422420318197,28.9134,0.02461602564102561,0.030653846153846125,0.02268333333333333,0,0,0,1,1,1,0,1,0,2.342088949307628,1.2110093934210626,1622.823711612616,48.759415807179096,1.7077886121719743,161.1929551304287,6.06,41.74,28.7,0.1
0.9779166666666668,1.6197916666666667,2.69625,0.15991666666666668,0.05676053939622154,41.825,1.059375,0.8862500000000001,RSN1005_NORTHR_TEM090,10.833828839134364,0.1754150626069665,0.1754150626069665,50.19000000000001,50.19000000000001,W24X84,W21X44,W14X211,20.0,0.8144573823528913,2.4043793535033777,3.2024687839909287,0.40672311764853664,0.3053633720195028,0.9288962545029932,1.1730815697870491,0.4602713245209846,0.31843964521197776,0.4766770703797446,17.4391,0.008419230769230778,0.01100769230769232,0.009259615384615382,0,0,0,0,0,0,0,1,0,2.2115610620191952,1.0161481075188046,720.6033952713949,59.307646215983496,1.3387221456743423,126.23929701171558,6.69,28.82,14.6,0.5
0.98875,1.0302083333333334,3.77875,0.11008333333333334,0.012175421107772135,19.325,1.234375,0.79875,RSN1545_CHICHI_TCU120-E,2.058655882585236,0.04546476469871093,0.04546476469871093,85.03000000000002,85.03000000000002,W24X76,W18X40,W14X193,37.0,0.8741877604060506,1.7004004083253552,4.168332906318929,0.5814806884066639,0.23720514225270195,0.6017780216406002,0.9799411984005748,0.6186629440916857,0.24922931889277744,0.3532228935340279,37.6007,0.020443589743589785,0.02279487179487177,0.02023397435897437,0,0,0,1,1,1,1,1,0,0.9548547769227,0.4957065553964045,939.61037315724,48.50606851513013,0.3391971127468037,151.68354433711437,7.62,7.4,32.4,2.0
0.8604166666666667,1.8010416666666669,2.79125,0.11991666666666667,0.02694757502478697,32.52500000000001,1.0989583333333333,1.94875,RSN294_ITALY_A-TRC000,27.337769314644948,0.10649299242975788,0.10649299242975788,48.78750000000004,48.78750000000004,W24X55,W18X35,W14X132,21.0,1.068488352498745,2.228086396559197,3.1574071599115325,0.3861684484028072,0.2725073527390033,0.9104991027866206,1.9910395373541447,0.8207633817434047,0.44043304613941797,0.5343620580312498,22.2216,0.04389679487179489,0.04813846153846153,0.040577564102564086,0,0,0,1,1,1,1,1,0,1.986697255636436,0.9623542922886008,1172.172458672924,63.56672155254549,0.8592107804084747,210.48366997748766,6.9,51.74,22.9,0.0
1.2420833333333334,1.053125,3.5962500000000004,0.14508333333333334,0.028213125649998345,27.725,1.8864583333333331,0.66125,RSN4040_BAM_BAM-L,1.4871021155254691,0.07864558946762806,0.07864558946762806,83.17500000000005,83.17500000000005,W30X90,W21X50,W14X283,62.0,0.6901885962581081,1.906031139468186,4.1226143639444865,0.6516595178397216,0.3012853552823984,0.772779199776661,1.5751816867259274,1.0472626815094448,0.18032657545393904,0.2459492201758104,33.4443,0.006953205128205114,0.008081410256410257,0.006110897435897427,0,0,0,0,0,0,0,1,0,1.3771305994032952,0.6129800390084699,1107.6701065147302,34.278708545216745,1.2010742330172044,122.57139045324699,6.6,0.05,9.6,8.0
0.8154166666666667,1.409375,3.11625,0.15475000000000005,0.02293722432435937,26.875,1.9052083333333327,1.6687500000000002,RSN357_COALINGA.H_H-SC3000,14.000471414621027,0.07015589954625122,0.07015589954625122,64.50000000000003,64.50000000000003,W21X55,W18X35,W14X120,35.0,1.1290468794559414,1.9225398216157028,3.6304140946108543,0.4241351245361412,0.22460706834438168,0.6789392474567209,1.1370622864098612,0.6440070224226918,0.3051115633444309,0.3239986180923485,22.684,0.019242307692307687,0.023066025641025653,0.01564743589743589,0,0,0,1,1,1,0,1,0,1.1203794964700595,0.6242409509301879,637.1687440435131,37.34296127007317,1.2194678011138933,106.73467106778222,6.36,32.81,12.2,0.1
0.9195833333333334,1.6989583333333331,2.93625,0.16158333333333336,0.039790130735208346,39.725,2.121875,1.36625,RSN1089_NORTHR_TPF360,25.848899097151733,0.11849106541872485,0.11849106541872485,59.58750000000002,59.58750000000002,W21X62,W18X40,W14X132,41.0,1.0517823906302572,2.321963577834665,3.489425173047913,0.3960369327545121,0.2635343323697363,0.9172934751626276,2.0416463444215407,0.5131085628147373,0.41714745024966177,0.4930417301301157,35.4116,0.02108846153846158,0.02363141025641025,0.018713461538461536,0,0,0,1,1,1,0,1,0,2.025428059762249,0.9172934751626276,721.1350180797685,97.65741914626372,4.975065232311322,165.02626608064296,6.69,10.31,9.3,1.0
0.90125,1.6302083333333333,3.35875,0.1999166666666667,0.04383794055622853,36.975,1.421875,0.76375,RSN818_GEORGIA_IRI--X,43.310524379464226,0.06886180230405624,0.06886180230405624,81.34500000000004,81.34500000000004,W24X76,W21X44,W14X193,29.0,0.8537663706115957,1.6569842182195549,4.077009646860359,0.5439098273177289,0.22105662680833693,0.8661831328365691,3.3485090156634096,0.8110972627158621,0.10723548554533276,0.15819165239928426,15.289000000000001,0.013157692307692308,0.020608333333333333,0.01844,0,0,0,0,1,1,0,1,0,5.130012020483413,0.5657683925706373,1621.6676921244723,125.80465417909487,3.9233830320145966,171.2128739934641,6.2,31.38,7.7,0.1
1.1879166666666667,1.6114583333333332,3.10875,0.19708333333333336,0.07122363101359341,38.175,1.390625,1.82125,RSN122_FRIULI.A_A-COD000,18.098588340972647,0.0906885824033263,0.0906885824033263,68.71500000000002,68.71500000000002,W24X62,W21X44,W14X145,34.0,0.9756639691942764,1.2939460980177782,3.747158665248056,0.9180573043084718,0.31701797889789346,1.092945279066185,2.316289913336693,2.4326743133722744,0.2849734971200385,0.361044332938964,23.9725,0.014829487179487162,0.02063557692307692,0.016977243589743587,0,0,0,0,1,1,0,1,0,2.6724016522421343,1.016570543802212,1412.9390208941377,75.67169610436594,1.0706353862656093,162.46345744874642,6.5,33.32,19.0,0.1
0.9354166666666668,1.984375,3.77625,0.18258333333333326,0.03257277193655499,36.725,1.803125,1.58375,RSN1615_DUZCE_1062-N,23.42567197576694,0.06133379842904579,0.06133379842904579,99.15750000000006,99.15750000000006,W21X55,W18X35,W14X120,44.0,1.1290468795940145,1.8758990775033533,4.501311744404174,0.4986497823281724,0.20780979407381286,1.0655718029410215,2.245773257999704,0.8021879804347478,0.4076465650249401,0.5371883049233055,44.9465,0.04093846153846155,0.04495192307692305,0.037545512820512834,0,0,0,1,1,1,1,1,0,1.7506621064766752,0.7880047650186977,2432.920234121061,81.14222640221699,2.784897763524718,301.02870092022135,7.14,9.14,16.1,1.0
0.8645833333333334,1.3885416666666668,2.96625,0.1444166666666667,0.039356417444144816,32.975,1.6572916666666666,0.55625,RSN187_IMPVALL.H_H-PTS225,7.626840470479075,0.0668888320947231,0.0668888320947231,56.05750000000002,56.05750000000002,W30X90,W21X50,W14X257,32.0,0.7045212817356951,1.6653827184127792,3.3844894924515336,0.5191499369930649,0.2554545774958449,0.7092356261938036,0.8389974501114741,0.7428574067374683,0.4427109616608677,0.5052057333349321,33.306999999999995,0.02688012820512824,0.03051538461538464,0.033098717948717916,0,0,0,1,1,1,1,1,0,0.9791973561624536,0.7092356261938036,1185.7477380638784,54.89953859987682,0.8593542500112298,158.81856215636395,6.53,12.69,18.6,0.2
0.8612500000000001,1.1135416666666669,2.78875,0.1479166666666667,0.04116922133134066,29.425,1.209375,1.93125,RSN825_CAPEMEND_CPM000,1.4954298113121514,0.07466667819681712,0.07466667819681712,50.02250000000002,50.02250000000002,W24X55,W18X40,W14X132,22.0,1.05350458156102,1.6423928511565555,3.1971204893572214,0.5243873287645626,0.26938302853051177,0.5665790009154932,1.1143462920928722,0.5543033943711244,0.29797007268243336,0.2841382646026385,16.3375,0.014109615384615387,0.017725641025641028,0.0124153846153846,0,0,0,0,1,0,0,1,0,1.0200157364129003,0.6000588429169269,600.8227355826738,20.553746540596823,2.2335320941411125,119.11399631197568,7.01,0.0,9.7,6.0
1.16125,1.7572916666666667,3.24875,0.14175,0.052665392248105784,35.025,1.0302083333333334,1.67875,RSN725_SUPER.B_B-POE270,6.422130760136343,0.06894201959090772,0.06894201959090772,66.54750000000003,66.54750000000003,W24X62,W21X44,W14X145,29.0,0.975663969080825,1.2998869648435318,3.687586189136245,0.8933469073903516,0.3149078937927152,1.1503034702580468,2.1601678110848166,1.7069506031931745,0.4330306877401772,0.6035494445524102,33.637,0.0927976923076923,0.11024679487179488,0.12578653846153848,1,1,1,1,1,1,1,1,0,2.1203190732882007,1.0011484313151156,1630.274903396466,68.07815419101337,3.0504010082026127,162.41137380412425,6.54,11.16,13.7,2.1
0.96875,2.238541666666667,2.53625,0.16441666666666668,0.07113553613598411,42.575,1.765625,1.47625,RSN1620_DUZCE_SKR090,86.81800711673853,0.2772470194736721,0.2772470194736721,46.83250000000001,46.83250000000001,W24X68,W21X44,W14X159,31.0,0.9203762998307166,2.543145962867181,3.093498987521648,0.38092583522332185,0.3131567212104093,1.2052541462493136,1.4242094704668218,0.6372724056227514,0.6352648874418232,0.6382358834799045,32.9075,0.08999423076923076,0.09503974358974357,0.0910634615384615,1,1,1,1,1,1,1,1,0,1.8833176497011783,1.2957334201937756,11744.188508123269,159.21454931107894,1.8925769916203448,558.7640032156853,7.14,45.16,26.4,0.0
1.02125,1.1364583333333331,2.52375,0.10991666666666668,0.06585049572742308,40.02500000000001,1.8947916666666669,1.93875,RSN347_COALINGA.H_H-Z09000,10.77718786917073,0.3985223988308829,0.3985223988308829,44.02750000000002,44.02750000000002,W24X68,W21X44,W14X159,39.0,0.920376299809996,2.612905307445306,2.9994271632840164,0.3908484540522818,0.34048168013583385,0.68566243118716,1.3917315544235267,0.4947703887970932,0.37903918870902,0.5075191061611912,20.6388,0.014399358974358959,0.017673076923076934,0.013258974358974362,0,0,0,0,1,0,0,1,0,1.1188297015827435,0.8207221287085511,876.7799923851371,39.29649085466757,0.5323144072655891,133.48256771983318,6.36,30.43,19.9,0.1
0.97625,1.615625,3.08625,0.16958333333333336,0.022849781533654467,19.825,1.3114583333333334,1.15125,RSN187_IMPVALL.H_H-PTS225,9.9500668618545,0.08268982771268615,0.08268982771268615,65.42250000000004,65.42250000000004,W21X68,W18X40,W14X145,28.0,1.0040144296012643,1.7121934123948823,3.6562836066449895,0.5701750707208351,0.2670060928057515,0.9252772401301208,1.09456606019848,0.9604419272631141,0.5584082361307677,0.6368355926409814,30.3149,0.06658333333333337,0.08107948717948715,0.09598141025641024,1,1,1,1,1,1,1,1,0,1.0992430048811992,0.8935464054428098,2009.2474308731478,71.62259153945878,1.121123783659456,200.4584488782259,6.53,12.69,18.6,0.2
1.2070833333333333,2.182291666666667,2.77125,0.12058333333333335,0.0396021449421813,31.925,1.7572916666666667,1.02875,RSN20_NCALIF.FH_H-FRN044,6.440073529521599,0.1436327730833685,0.1436327730833685,47.88750000000002,47.88750000000002,W27X84,W21X44,W14X211,46.0,0.7835943510970954,2.1736799426215088,3.1281487019306837,0.555317878066981,0.3858778620684897,1.3827266978319093,1.706290397565865,1.433233171767461,0.7238367160351549,0.8679761246149867,50.3221,0.1540102564102564,0.15855320512820512,0.15874999999999995,1,1,1,1,1,1,1,1,0,2.640657049025015,1.4884268881421587,4481.009940338597,88.27877649800003,1.0437291927751535,243.97835753256237,6.5,26.72,19.4,0.5
0.89625,1.2239583333333337,3.51625,0.15408333333333335,0.012834578447604592,15.275,1.5135416666666668,0.5962500000000001,RSN818_GEORGIA_IRI--X,32.404422714740186,0.055271548089195655,0.055271548089195655,80.95749999999997,80.95749999999997,W24X84,W21X44,W14X211,35.0,0.8144573822291505,1.5480617653301054,4.067287308733488,0.578949768072649,0.22035571425591846,0.6480679877919628,2.5053148896789685,0.7864469176585855,0.08077598394711838,0.11026954877951704,11.4195,0.008616923076923072,0.013582243589743595,0.012469871794871792,0,0,0,0,0,0,0,1,0,5.0315379675485925,0.3871148951210099,820.0692062899585,94.12555613004854,2.9354288377427564,145.6015891789085,6.2,31.38,7.7,0.1
0.8445833333333334,1.8635416666666669,3.24375,0.16741666666666666,0.02328829719963874,23.025,1.2572916666666667,0.7887500000000001,RSN3947_TOTTORI_SMNH01NS,7.822750861892997,0.06527300633513239,0.06527300633513239,71.37750000000005,71.37750000000005,W24X76,W21X44,W14X193,25.0,0.8537663705356279,1.7396220077499462,3.8190643281329137,0.4854981884402178,0.22114928180490687,0.9234918320982632,1.5435726836673471,0.8250825175696637,0.40937545820887467,0.4589022348878417,27.9317,0.07407820512820514,0.07842371794871797,0.08415641025641027,1,1,1,1,1,1,1,1,0,1.8545411114285608,0.8189496626882565,1107.8071310376245,101.55757523105902,5.733737656655246,241.10061018392483,6.61,5.83,31.6,5.4
1.2504166666666667,1.3427083333333334,3.96375,0.18391666666666667,0.04201005599005756,40.575,1.021875,0.52375,RSN4854_CHUETSU_65020NS,15.514367727539177,0.0781897947324281,0.0781897947324281,109.55250000000008,109.55250000000008,W30X90,W21X55,W14X283,35.0,0.6824075462255342,1.9586789153754207,4.731375902707299,0.6383979818494133,0.26428182676231177,0.9780784586766004,1.8018898652899007,1.111990911469259,0.17811365629886572,0.3039690933864157,35.9994,0.01797820512820513,0.02222820512820511,0.022768589743589758,0,0,0,1,1,1,1,1,0,1.997958946935216,0.6956834064453492,1505.6641649480184,66.2848756084956,1.8468830831365373,192.2236608244999,6.8,35.79,21.1,0.3
1.25625,1.7760416666666667,3.97625,0.11958333333333335,0.015367406313446531,44.625,1.4489583333333331,1.80375,RSN1620_DUZCE_SKR090,88.65278960832225,0.08469026898217044,0.08469026898217044,98.17500000000004,98.17500000000004,W24X62,W18X40,W14X145,57.0,0.9978076955763864,2.732039096760562,4.478955651522038,0.4598213845071115,0.2804783297135575,1.230725581022902,1.4543082332413069,0.6548490977876367,0.8193974561484801,0.7605020436220855,60.4643,0.4583903846153846,0.4667884615384613,0.4568653846153849,1,1,1,1,1,1,1,1,0,1.4663530442733608,1.06549411608072,19485.522039482814,162.57933591679497,1.932574075676076,758.6802330944962,7.14,45.16,26.4,0.0
1.0695833333333329,1.1697916666666668,3.29875,0.12858333333333336,0.02520306879251108,38.375,1.0552083333333333,1.86125,RSN4040_BAM_BAM-L,1.4224377999708693,0.09846061698518448,0.09846061698518448,69.07500000000003,69.07500000000003,W24X62,W18X40,W14X132,29.0,1.0184500396628025,2.41543533291368,3.756961582365674,0.4428118272341083,0.2846937105648657,0.7391761018409608,1.506687368425344,0.6108341323107979,0.21366873196932729,0.2843905390679324,28.8008,0.018328846153846137,0.02151217948717948,0.0152076923076923,0,0,0,1,1,1,0,1,0,1.5108777533065545,0.6459886657074283,1104.9501442213914,32.78815238029003,1.1488473937184922,119.5451007017453,6.6,0.05,9.6,8.0
1.0379166666666668,2.107291666666667,2.84875,0.17108333333333334,0.05507933873009442,24.82500000000001,1.565625,1.18625,RSN575_SMART1.45_45M01EW,6.816467125050052,0.08304449043286963,0.08304449043286963,54.61500000000004,54.61500000000004,W24X68,W21X44,W14X159,33.0,0.9203762997663572,1.306995563518541,3.3406599946887416,0.7941240931778748,0.31069209926087443,1.212849043584728,2.335374805485724,1.7744194500987427,0.6392948602700683,0.6490052975104725,34.342,0.03880512820512818,0.04249807692307697,0.041652564102564085,0,0,0,1,1,1,1,1,0,2.8697938344608818,1.2471514866278364,1395.7449367246127,76.15137453976958,0.813511950685811,201.3883435019627,7.3,56.87,19.4,0.6
0.8470833333333334,2.0302083333333334,3.96625,0.14475000000000002,0.014287594230421096,16.725,1.128125,0.75625,RSN787_LOMAP_SLC270,5.025624175388009,0.04186577127276399,0.04186577127276399,100.34999999999994,100.34999999999994,W24X68,W16X40,W14X176,28.0,0.9331190031168224,1.5004191552465893,4.528297962347847,0.5645644621179992,0.18706439823013216,0.9988784402402264,2.7904069620833187,1.1903498815407056,0.17258374420011802,0.31526990450582,27.8271,0.00955833333333333,0.0115352564102564,0.009182692307692293,0,0,0,0,0,0,0,0,0,2.5414882181013376,0.6813933835377232,1077.8873666882994,82.38352508700655,0.978874994884715,153.25714571290737,6.93,30.62,12.7,0.9
0.9720833333333334,1.678125,2.50125,0.10158333333333333,0.02522986666914397,20.575,1.134375,1.08875,RSN471_MORGAN_SJL270,22.67259672931107,0.09424635637498023,0.09424635637498023,37.03500000000001,37.03500000000001,W24X84,W21X44,W14X193,23.0,0.8292175216123415,1.7546495041400718,2.7509486374121948,0.5540042789398771,0.3533629527331953,0.9535350565549642,2.2159862756056707,0.6244972078302583,0.4823317587198812,0.4768867386723783,24.0097,0.02795256410256409,0.031973076923076924,0.030371794871794887,0,0,0,1,1,1,1,1,0,3.196739141099728,1.1578071979544229,741.9533878883102,65.2750360480119,1.5763116074274504,198.96778511630126,6.19,31.88,19.7,0.2
1.03125,1.2510416666666666,2.95875,0.14941666666666667,0.039468041401524295,39.625,2.028125,1.28125,RSN1083_NORTHR_GLE170,8.819159175557504,0.13761049323983685,0.13761049323983685,59.43750000000002,59.43750000000002,W24X68,W18X40,W14X159,45.0,0.9415221505511508,2.4030545025141774,3.4850304292725283,0.4291413278063658,0.29590846362143963,0.7621851853217857,1.8155623770875684,0.4124945487760796,0.3614615759099219,0.3393431228057418,19.6448,0.010683333333333326,0.013323717948717938,0.010163461538461536,0,0,0,0,0,0,0,1,0,1.7272019305296191,0.7621851853217857,431.1261789118121,54.64250667167494,1.1727744329133896,121.56798580325692,6.69,12.38,15.9,0.5
0.8579166666666667,2.0322916666666666,2.92375,0.10441666666666667,0.009822798980187605,29.375,1.2010416666666668,0.51125,RSN1083_NORTHR_GLE170,11.69409448233372,0.10135357740295856,0.10135357740295856,52.87500000000002,52.87500000000002,W30X99,W21X50,W14X311,25.0,0.6600465992723317,2.328248231464233,3.2870135737644595,0.3684816142336865,0.26100186306323514,1.0106479986086154,2.407412946471769,0.5818667037843887,0.4309579338131964,0.4563651317228258,27.3187,0.04012435897435898,0.04679294871794873,0.05777307692307693,0,0,1,1,1,1,1,1,0,3.297420768737447,1.0515221510742985,764.1798937483088,72.45527867793852,1.5550841924890826,159.59230792591418,6.69,12.38,15.9,0.5
1.23375,2.2260416666666667,3.08125,0.18708333333333327,0.059749957999371724,42.625,1.7239583333333337,1.98125,RSN3747_CAPEMEND_CRW270,10.188063526181297,0.13331833516978034,0.13331833516978034,68.20000000000002,68.20000000000002,W24X68,W21X44,W14X159,44.0,0.9203762997855172,2.1923462734548145,3.7330902949423055,0.5627532543277444,0.33049026477380383,1.4221569998214836,1.8536580490138823,1.3003465978443702,0.8297105384074231,0.8450418834964255,46.5323,0.16991602564102565,0.17460000000000006,0.17121730769230764,1,1,1,1,1,1,1,1,0,1.7423691535039665,1.3544879205276763,3239.82423118948,66.68095645938007,1.4348950174781947,244.51511336131725,7.01,29.22,15.3,0.6
1.0095833333333335,2.215625,3.68625,0.15841666666666668,0.012230813224196044,21.075,1.521875,1.48375,RSN20_NCALIF.FH_H-FRN044,5.742900562579429,0.06537005401647206,0.06537005401647206,90.62250000000004,90.62250000000004,W24X55,W18X35,W14X120,41.0,1.0888737197368694,1.871019654673515,4.303227699085949,0.5395899133456733,0.23461071640428874,1.2330390164756946,1.5215751868648009,1.8774073179268007,0.37922076056182175,0.4853938668234278,43.2145,0.07067115384615387,0.08130641025641025,0.09162243589743586,1,1,1,1,1,1,1,1,0,1.6162265358886625,0.9596405344759869,2963.2835787524327,78.72211907056422,0.9307398340860664,228.93114672050842,6.5,26.72,19.4,0.5
1.1229166666666668,1.1010416666666667,2.86125,0.13875,0.0493291849398186,41.02500000000001,1.184375,1.08125,RSN818_GEORGIA_IRI--X,36.52243869216678,0.15700290186435453,0.15700290186435453,53.33250000000002,53.33250000000002,W24X76,W21X44,W14X176,29.0,0.8713489048869976,2.3977373867370906,3.3012033589910885,0.4683234589734466,0.3401537392745934,0.7304257064181934,2.823695094597409,0.26155339549261314,0.1369881637256374,0.17123195678471914,11.5837,0.013803269230769232,0.021931089743589743,0.019310000000000008,0,0,0,0,1,1,0,1,0,3.976161706744755,0.7838166592713804,1564.9119655468046,106.08721171761705,3.3084687453145327,139.80593212550554,6.2,31.38,7.7,0.1
