"Pi1a","Pi1b","Pi2a","Pi2b","Pi3","Pi4","Pi5","Pi6","Pi7","Pi8","Pi9","Pi10","Pi11","Pi12","impacted","collapse"
1.13232103754133,1.22484991852524,1.6536208855108,1.78874836705982,0.604413571939002,0.882674500347287,1.02347129501207,1.49465871695506,0.047912521408829,0.00130061385921892,0.0366695544337387,0.181900208313485,0.069970567932887,0.265643729625542,0,0
1.61083839642302,1.89588889022891,2.89032063311468,3.40178554825215,0.932517071274423,1.67321150142757,1.07581729926508,1.93033450433782,0.0681854494292549,0.00349250166658644,0.0639474403733061,0.196147157184363,0.122344868238303,0.351946028102917,0,0
1.92103130712204,1.74686290957813,2.79356976773467,2.54029353633249,0.366340660235165,0.532733740116968,0.590059587877878,0.858066508206519,0.0912371857448415,0.00463962456481484,0.0892026667019535,0.171741235499068,0.132677402416633,0.249746644724056,0,0
4.02966554547697,2.90000728543219,3.77248136752009,2.71492095969232,1.01936126725166,0.954302868086633,1.6631164846649,1.55697188255637,0.222560991694827,0.0311267436496458,0.142041681607857,0.27164946839571,0.20835654592921,0.254312062987414,1,1
2.81770618835672,2.62129359096579,2.39992735421935,2.23263668099742,1.52358139624341,1.29768131408928,1.87024747132428,1.59294751317147,0.177271508321486,0.0165598350336735,0.0914834574212887,0.280471091002329,0.15098761670129,0.238885887444776,0,0
2.3571771300927,2.58998059655649,2.94021921376906,3.23060605673914,1.17920197263232,1.47087473935892,1.81350372844799,2.26206950617025,0.335650556434672,0.00367875636036552,0.0722317959013404,0.232186617176474,0.418672912842443,0.289617417497794,1,1
2.89593951162686,2.24668195479778,3.79034151762504,2.94056276244013,1.20564500444369,1.57800475372946,1.41224700272679,1.84841514337078,0.167067969530548,0.0339096954067384,0.175043517521366,0.270430379951501,0.218666397773347,0.353951970558066,1,1
3.52786937917209,2.88311466329522,3.36625649224458,2.75103820750888,1.89287830159876,1.8061649077498,1.4743978365783,1.40685517407047,0.472701325994668,0.0202174007494532,0.183270895160887,0.554987612412542,0.451046718712583,0.52956344257776,1,1
1.84491480550275,1.33462703588107,2.89177132452716,2.09193193083398,0.810058011126845,1.26970769641678,0.933591416172454,1.46333742786378,0.0612250467959722,0.00995405996702969,0.0547915032972704,0.202668233563556,0.0959658593119582,0.31766788605285,0,0
2.75233422723757,2.05319606815891,3.21036854517339,2.39488213642815,0.982588830206912,1.14610799884614,1.5971433757611,1.86293467011879,0.0796229154523436,0.00333232851490812,0.0824947340935747,0.229874931289505,0.0928734965083659,0.268129953634451,0,0
2.8616595279375,3.22311365687087,2.62047346728636,2.95146356071431,1.50822758444234,1.38111131987427,1.42541560645959,1.30527889153725,0.399254243435237,0.019499265155771,0.0676809370317742,0.384943502648125,0.365604343007775,0.35249973843699,1,0
1.79972320825272,1.3826780438425,2.44168266455532,1.87587790990881,0.527221720128763,0.715281176856764,0.53935788657388,0.731746301653353,0.0418113666118257,0.00633237336505886,0.0601552513763651,0.17029563800193,0.0567254389837963,0.231039920612232,0,0
2.29589063685862,1.87768248392637,3.33526907202893,2.72773285242321,1.01985438446747,1.48155523258791,1.40060382308277,2.0346747089335,0.263183623669928,0.0117764727882428,0.0767612060943525,0.266852054580353,0.382330145085593,0.387659320596827,1,1
2.07109155872083,1.70521981885886,3.11265329509075,2.5627829275222,0.974683978985613,1.46485716002605,0.836266824040503,1.25682936346496,0.0621416777926169,0.00478043085336958,0.060959563336379,0.200794756992118,0.0933930213414235,0.301775389579824,0,0
1.77916787653197,2.13525751977545,1.70347706216266,2.04441764868075,1.18033063954152,1.13011604849006,1.45314927667152,1.39132821211529,0.242960790718939,0.0107405295858213,0.114628417944567,0.298482348716857,0.232624554126598,0.285784068612294,1,1
3.83333995876277,3.23523967071118,3.2762434186027,2.76506461539897,0.914957570240712,0.781987444382405,1.38782970745124,1.18613741387183,0.322257623585863,0.0136293408229879,0.101020966818906,0.385011085149297,0.275424154842894,0.329057700955015,1,0
3.82608711403667,4.07464515696085,3.14055163686148,3.34457453160865,2.59263364215322,2.12810100396695,2.62417475454551,2.15399076789538,0.385365962582474,0.025473914755081,0.158082670118515,0.439527582797465,0.316318387038035,0.360775651065617,1,1
4.06496816626314,3.01328994044108,4.34072768572753,3.21770565834983,0.826554679124306,0.882626537944272,1.0440239300945,1.11484847914303,0.231806042129585,0.015542386241348,0.129070249240094,0.296676188094408,0.247531312333942,0.316802122596043,0,0
2.37247236844855,1.63827761281876,3.19098992419522,2.20349346321697,0.609796909089266,0.820180592443193,0.861486632690272,1.15870481835841,0.0465068354111607,0.0073823204585057,0.0868313924894155,0.194255055860063,0.0625519796044097,0.261274244630632,0,0
2.63340264008005,2.13437172291442,4.40497605458339,3.57023122401522,1.42948943578245,2.39115228300606,1.47278820348807,2.46357950398373,0.0994620905600613,0.00361294200266396,0.0964565936987149,0.261808872541054,0.166373391059772,0.437935998418291,1,1
3.40542141026637,3.93316450991166,2.38574232613782,2.75546427783379,2.02408026164951,1.41801362297174,2.47706586988307,1.73536258173381,0.560733151054579,0.00462072230841145,0.131259551644758,0.443735573790193,0.392833852546578,0.310868645158811,1,1
1.7535132350448,1.79960713643404,2.62927376626684,2.69838843462834,0.968970227092127,1.4529049153837,1.33057732252824,1.99511014698653,0.128345869601089,0.00366078314497401,0.0592494997746445,0.231832648664532,0.19244589730298,0.347617280049921,1,0
2.16493287361845,1.75539088849068,3.59083036348742,2.91155027437235,0.989559121859549,1.64131598930372,1.02676780331653,1.70303155785054,0.0607085764036259,0.0706952450221627,0.254686142783406,0.243927485436557,0.100693283441108,0.404586318526704,0,0
1.50778966629639,1.18413438769972,2.56423725803118,2.01380973973242,0.481996443859617,0.819711971245468,0.69997226426983,1.19041468432263,0.0270086276699739,0.00310413417229627,0.0436243869706178,0.12403684595087,0.0459324870754385,0.210944476451512,0,0
2.68420264429474,2.30699064188603,3.79581501828515,3.26238771283794,1.57082560761583,2.22135368399569,1.47162115832938,2.08106556555477,0.212565683814867,0.00557036723157184,0.0769558801668619,0.296183168580484,0.300595790228991,0.418841894016715,1,1
2.03638931833122,1.43199812490164,3.07212546585382,2.16033244083718,0.699980830155576,1.0560008906807,0.918124415170082,1.38509536033982,0.0355171307255844,0.00820985199501916,0.0616105812324415,0.166390841944604,0.0535816411890939,0.251019556143504,0,0
2.90221575049966,2.16557820943202,3.88287389745405,2.8973266721646,0.576738524969775,0.771618362237797,0.950799133521581,1.27207397886848,0.209221539252638,0.00424653676639315,0.0605926318681195,0.185573897468763,0.279917457345947,0.248279281926651,0,0
1.53506413417773,1.09185376336966,2.73814239881854,1.94757405650252,0.352997155584842,0.629652179898625,0.496851959252675,0.886250538512223,0.0518688672886139,0.00593365312045551,0.0546575777224376,0.159361181844292,0.0925201374584408,0.284257575314547,0,0
1.86960965847022,1.48802733986758,2.57449551491765,2.04904788291398,0.754812488481527,1.03939416305197,1.09539871134105,1.50838922799619,0.0680594446065891,0.00328027699599978,0.0405554075719062,0.15980306186493,0.0937194211067676,0.220052492870627,0,0
2.25608044397436,2.49564119112838,2.48512940436721,2.74901159814035,1.3447972068173,1.48132797768737,1.81259271128147,1.99661650229634,0.333291003497054,0.00368601383897605,0.0735744218396325,0.238407999043556,0.367128430732054,0.262612412709794,1,1
2.07483358205588,1.61736393955115,2.7939543859502,2.17792940680528,0.808284331080382,1.08842924630089,0.746201350895355,1.00482879936339,0.0550618555293526,0.00909097410943374,0.0469260970211491,0.184467848904692,0.0741458563642275,0.248402936973566,0,0
4.04537331769951,3.15342925941391,4.05487615851428,3.16083686655408,1.33177332609716,1.33490174686958,1.45595456863284,1.45937469909119,0.25280469471218,0.0213654763987845,0.110356074321459,0.433812930030623,0.253398549118785,0.434831984365962,1,0
2.4202584034669,2.71455659133446,2.96837235403133,3.32932001294917,1.37061776516957,1.68102045477691,1.85311950122875,2.27279396624931,0.376556344740379,0.0142175699825358,0.142940811482147,0.317528111324191,0.461834753620234,0.389438444230736,1,1
2.62558256643421,2.06519377928174,3.80204117654221,2.99055603382974,1.00008986407859,1.44820539718669,1.53070968665754,2.21658283856899,0.0986716596068077,0.0181646427623834,0.0880150197188595,0.237402120260185,0.142883989853853,0.343776138738414,0,0
2.1855169310207,1.62008554890169,2.63250581803347,1.95143060786257,0.506003663440781,0.609493145098628,0.546065567661819,0.657748637630606,0.0748101564432704,0.00911838189589148,0.0771236547995292,0.176009497254639,0.090110568026086,0.212007520497948,0,0
5.20195163330539,4.53369161769456,4.35314678831379,3.79392706737487,3.53833952069903,2.96098703069016,3.27079806511501,2.73710043769307,0.882662555965664,0.0126573328277859,0.216712677033839,0.602283810534223,0.738638099990423,0.50400888364556,1,1
2.77352033447597,2.56676936448399,2.92014869841914,2.70246737536765,1.09087663196051,1.14854826819117,1.16896536769729,1.23076533982696,0.159884780849119,0.00931218611177793,0.107123057512797,0.312063057624656,0.168337447860031,0.328560970049464,0,0
2.13704227813372,1.7339838237526,3.18224920106389,2.58205871463305,0.572900300637832,0.853100354002417,0.82051136632651,1.22181562184003,0.126620293576205,0.00408230584673875,0.0642144134410001,0.214826237370099,0.188549067182349,0.31989569379768,0,0
3.84877741624534,3.79654211070835,3.42325171344259,3.37679160940359,1.87555459488057,1.66819090485194,2.76643025345273,2.46057022296968,0.670512690727614,0.00560043935704839,0.198329205304734,0.566397862271029,0.596379958926673,0.503776197689558,1,1
1.24546177862205,1.18238986445962,2.27265139498359,2.15756117209124,0.737953744557942,1.34657814136897,0.823236267666742,1.50219708402763,0.0763310493493683,0.00323905037332942,0.0642376634753909,0.189581020380866,0.139284776748694,0.345937208051195,0,0
1.71610232867532,1.79829233682824,2.00805420849733,2.10422679040583,0.665477395144408,0.778691725808147,0.745051296659846,0.871803135981438,0.0942828473571976,0.00647727211486289,0.0540904952566906,0.227894835179676,0.110322715179155,0.266665440184211,0,0
4.0268655319984,3.01423714872454,4.48162806367907,3.35464139265756,1.47146676921263,1.63764265662027,1.58731739551896,1.76657654177824,0.279287976199955,0.0154933515860317,0.152758459634343,0.389297931373771,0.310828564311331,0.433262178861749,1,1
2.21910511834609,2.21910511834609,3.44434138594201,3.44434138594201,1.07775634992933,1.67281881751959,1.08197340434957,1.67936423753883,0.118143800115019,0.00303643315940794,0.10624765701892,0.258489561484617,0.183374630099499,0.401209607915749,0,0
2.17427338734538,1.99407345197851,3.06017363692601,2.80655185468144,0.890801124747776,1.25375499399614,1.23022079613383,1.73147004872431,0.124073854395351,0.0113972206351348,0.0811681121656334,0.203175020312253,0.174627321689302,0.285957986911927,0,0
5.47027945685802,4.13580705471489,4.50687443103086,3.40742428491535,1.68445562154121,1.38779563837689,1.98352004948161,1.63418996505533,0.806811914713598,0.00839946101160866,0.186402810369166,0.539532218737251,0.664719237426729,0.444511835368081,1,1
2.749082465144,2.49057340015279,3.63128520398323,3.28981849474468,1.87466545919032,2.47626072723855,1.6839380130654,2.22432730512833,0.263563734237205,0.00590950993603763,0.109467756888136,0.317240384107175,0.348143462619626,0.419045382421439,1,1
4.12397347319937,3.06145438508473,4.10569220719414,3.04788318673916,1.40652758633498,1.40029255472855,1.69243506034484,1.68493262228702,0.19497908637509,0.029023563325439,0.129012949069961,0.297031838634728,0.194114758666232,0.295715118706873,1,0
2.00313514930684,1.9244915672468,3.30633517756514,3.17652763964398,1.04623989346229,1.72690283285348,1.24960104451179,2.06256671838701,0.220817223063929,0.00231679591789151,0.104637295341519,0.271049784388701,0.364476532040865,0.44738940221079,1,1
1.9902745236184,1.84794190561378,2.60020976957911,2.41425820386618,1.02982310862343,1.3454204815488,1.15670018064097,1.51118002792324,0.116719231393234,0.00240540688812507,0.0533167839010648,0.271141977679667,0.152488755779623,0.354235564460678,0,0
2.06713060215703,1.43940671613878,3.37532895425998,2.35034552769416,0.483465509757157,0.789430107496144,0.791318852432769,1.29211063484861,0.0700276556186316,0.0107616168213437,0.0654651612959221,0.137511253532841,0.114345157176749,0.224536231577072,0,0
2.1083634419836,2.17251140132783,2.55265352264021,2.63031921875766,1.7370228431609,2.10306126126412,1.68782460470673,2.0434956028027,0.155624262496006,0.00341613558777715,0.081648632332393,0.289446959846351,0.188418568619729,0.350441383566276,1,1
2.41646334295255,1.80922947786233,2.44376266880917,1.82966874718111,0.554309587114612,0.560571746268907,0.615507852745252,0.622461382368784,0.107891648824081,0.00878095455092361,0.0603620338575998,0.220139413639282,0.109110524867471,0.22262637774091,0,0
3.84861958292219,3.64574982372417,3.29172214906755,3.11820775894924,2.64188142008539,2.25959968199874,3.15311078384017,2.69685386721172,0.392415513362907,0.00599990332481052,0.131136297114459,0.459482880767349,0.335632766279699,0.392995447627703,1,1
4.55699142280746,3.6269216913588,3.24721235583026,2.58446502024648,1.77645333816905,1.26586177019939,2.6562730928119,1.89280207205751,0.386926892241734,0.00808224692640747,0.0975874805743335,0.420124865118756,0.275715635320705,0.299371784238443,1,1
2.37781301224253,2.37781301224253,3.22700984440851,3.22700984440851,1.31931538493332,1.79048718849604,1.85180051621572,2.51314063172407,0.318355345978997,0.004029858117161,0.147190474342107,0.336234885378869,0.432050724848803,0.4563156478515,1,1
4.21604850752312,2.91133333154471,3.75662512222219,2.59408493828476,1.20862552259296,1.07692143328755,1.75277199095474,1.56177218620672,0.158054545386604,0.0129021392607673,0.157110245408495,0.372913740219117,0.140831319853467,0.332277278695729,1,0
1.56539003398376,1.76306987084205,1.85963338908247,2.0944707248195,1.26264121358492,1.4999774549724,1.05371619115952,1.25178119775699,0.108528240366986,0.00251579843024041,0.0667283089732378,0.26899288120647,0.128928085054429,0.319554955926232,0,0
3.52659498834948,3.8228924565265,3.21003615846335,3.47973698593334,1.88722909487093,1.71782516956251,2.61501031141203,2.38027833706978,0.819323184069594,0.00685258637846198,0.14554906059541,0.443553405272419,0.745778025267835,0.403738584622782,1,1
2.14777931282148,1.75679151816231,2.9063913186201,2.37730365803033,1.07142252103787,1.44985711293949,1.15655801995365,1.56506311826701,0.142639958115408,0.0178764944499499,0.0487966714136418,0.220981360906542,0.193021477337143,0.299033660060685,0,0
3.03303432799887,2.88290576775233,2.88674547285174,2.74385789072425,2.02924001369736,1.93136601481704,2.09454619845427,1.99352236150126,0.170865045589096,0.00871235892315576,0.0906472794194706,0.364752938358156,0.162623908430459,0.347160229541315,1,1
2.03214782545768,1.58156505941746,2.56368303545369,1.9952443722354,0.598537160709882,0.755092491686696,0.774033233894773,0.976491889888208,0.105135099058821,0.00277463529787045,0.0628113971189957,0.182405115723344,0.132634578307381,0.230115592429691,0,0
1.87893068551876,2.02922331965513,2.99628132890363,3.23594903831155,1.27495566111108,2.03313824826508,1.77837934833321,2.83593475703305,0.225139867054768,0.00304175401979615,0.120729685759792,0.283997173961737,0.359024622487231,0.452882821256394,1,1
2.41977611037385,1.93219616578872,4.30721635003259,3.43932105167765,0.718294679829174,1.27856894521686,0.903386047030082,1.60803271653017,0.181166406400228,0.00532116931827351,0.0828179714383447,0.277584683567989,0.322477316962664,0.494102442972688,0,0
2.22171979628833,1.91729529347273,3.2083597676454,2.76874387695084,0.989664566630213,1.42916311244342,1.16412725087975,1.6811026495699,0.191117244492317,0.00369571058517398,0.114901190820434,0.320300220499998,0.275990194243568,0.462541830314041,0,0
3.05343361118907,2.23358524708707,3.6803571941383,2.69217955246025,1.20712923853471,1.45497408589992,1.44843269259748,1.74582137986958,0.190773636022583,0.0251884340294713,0.0598754443118539,0.257495686325228,0.22994281624948,0.310364076086,1,1
4.59514320279834,3.13461583377664,3.91467306466389,2.67042736885362,0.737153824704826,0.627992664152144,1.55760878344061,1.32695084368766,0.282470692966404,0.00813971756822201,0.176048909207521,0.331899946890632,0.240641121399466,0.282750661930383,0,0
2.81778890764931,2.18601229793947,3.03798113188476,2.35683521117568,0.983823104666379,1.06070260301441,1.11651995436394,1.2037688648438,0.123103271941913,0.00926896904542096,0.0936182166156379,0.242299213020889,0.132723007183956,0.261233350528754,0,0
2.80783885945956,3.08449581731257,3.22032371496389,3.53762289304254,1.61873051802452,1.85652971422067,1.51168421436181,1.73375780046825,0.304329123307125,0.00550426449726422,0.167312615218809,0.301733416710344,0.349036515980385,0.346059487764347,1,1
2.67394966491968,2.80688335837295,3.17996207912977,3.33805185537571,1.33377709859294,1.58617817350151,1.79011338432135,2.12887054463516,0.245428538969368,0.0146837665210122,0.112954400078428,0.306651366402363,0.291872901460266,0.364681403493111,1,1
1.45614338996458,1.68117467122214,1.89807870242925,2.19140632749626,0.836118335649195,1.08987783520751,1.42688717936323,1.85994331642338,0.0963534789417797,0.00702726414138507,0.0549497706748261,0.209103448133316,0.125596481462451,0.272565740600602,0,0
2.61423445375323,1.98541033860493,2.88568968945018,2.19157013067997,0.819359064597975,0.904439156661465,1.21401336478953,1.34007332226773,0.106556796935347,0.0215706717713673,0.101511283596349,0.194462154557994,0.117621374707118,0.214654593657666,0,0
2.49202435640297,2.38542629555642,2.18110618844407,2.08780786670369,0.984995081743631,0.862101874268599,0.964673200878927,0.84431545897898,0.14136807741598,0.00807252923527274,0.097102923773924,0.220493603606552,0.123730246740242,0.192983652869569,0,0
3.18939060319362,3.57721360324071,2.35612543265924,2.64262518996905,1.82397870811884,1.34744318194345,2.40371561665189,1.77571712025574,0.616590886552598,0.0182321295342634,0.181101125873194,0.394528010361984,0.455499388471826,0.291453006157203,1,1
2.52252681280313,1.90715744421783,3.68045201563225,2.78260727460793,0.754775957576056,1.10124367372913,0.903328085587792,1.31798625747186,0.161965894065692,0.00372962489890133,0.0822293256680116,0.237821963279119,0.236313722515139,0.346990295472655,0,0
1.93358607800288,2.32058158628439,2.51574393818226,3.01925480596246,1.33823593175182,1.74114769001626,1.58210751568909,2.05844334391276,0.295982759082931,0.0119774043045514,0.128083236257871,0.333517515769894,0.385096293586487,0.433931893759976,1,1
1.60279760283365,1.4860631268542,2.02522832748655,1.87772750322157,0.563446382255157,0.711947392699832,0.802432667028021,1.01392051329041,0.0855404412433865,0.00536205643734585,0.0614594514723957,0.146338007026123,0.108085340560485,0.184906613719206,0,0
2.32732949584317,1.81129687824172,3.94910077171419,3.07347709572014,0.742663337337038,1.26017925860515,0.895376884867278,1.51930938585187,0.159009360832813,0.00362050416538294,0.0822903062362236,0.239101888652151,0.26981310153814,0.405717134028949,0,0
3.30164020005711,2.52283416895197,4.40211099946522,3.3637208696387,0.758410054699276,1.01119596370281,1.20291239031378,1.60385552147738,0.317688472962933,0.00512996506495221,0.075690292075895,0.23375824481485,0.423577324146115,0.311672283581153,1,0
1.70938258086239,1.76325426195528,2.97447453625499,3.06821595226685,0.853334097872898,1.48487563489767,0.899426009162924,1.56507957402424,0.113444225501041,0.021717119835383,0.135383982110332,0.258961644575451,0.197402830598507,0.45061581080801,0,0
2.44136525156804,2.21179227349739,2.62507631846586,2.37822813067181,1.66892769767235,1.79451336647705,1.50465121196837,1.61787518748054,0.231256089533642,0.00574850114176158,0.107184512919159,0.299954281724234,0.248657952244498,0.322525636453206,1,0
1.42768132988421,1.35257180601851,2.52514703863903,2.39230045180411,0.646218314791977,1.14296953371493,0.778681934326584,1.37725859360083,0.0841594765924984,0.0114627942727668,0.107179063148614,0.192057802729926,0.148853283041948,0.339693586838687,0,0
2.15714855054866,2.3862042652382,1.93728539192605,2.14299504965564,1.29868964033025,1.16632323175776,1.78210654153661,1.60046880818506,0.31905108058714,0.00360110065630893,0.0726830153622829,0.236811921885547,0.286532421488766,0.212675328635164,1,0
1.40895009164735,1.40895009164735,1.85904107198036,1.85904107198036,0.720619917733078,0.950822908699739,1.0742994967109,1.41748589948866,0.0951680961429671,0.00208389167378757,0.0753468803591183,0.17199149197625,0.125569671005943,0.226934402794345,0,0
3.51267094263003,2.79834257913871,3.84566437968544,3.06361926707926,1.40925965793661,1.54285435691758,1.85088550474585,2.02634535734448,0.470536317386556,0.022359423340748,0.179351675395566,0.462579487285628,0.515142119679164,0.506430999681276,1,1
1.79037709692591,1.39335158016955,2.23915787990875,1.74261286942115,0.44231333783657,0.553184799730758,0.701008865928391,0.876725651107013,0.0792305119868262,0.00587694099811243,0.06011376749743,0.1459502379453,0.0990906471877462,0.182534520761521,0,0
3.49302359657274,3.56280468674853,2.66444339153033,2.7176717077533,2.06914202945906,1.57832080262474,2.44586510033758,1.86568138548028,0.404180684323264,0.00391507173135822,0.10222708728303,0.497026295751392,0.308304975204281,0.37912667708027,1,0
3.2787561200071,3.41302252616321,3.02383309018791,3.14766029385153,1.55145906707217,1.43083324693108,2.16821716423232,1.99963845066492,0.601119362562275,0.00612877141666617,0.124032242849588,0.388312364849283,0.554382379517919,0.358121109098484,1,1
4.37538212858191,3.66504681105562,3.99408362926144,3.34565142845215,2.09899856909072,1.91607854497628,3.25170821672666,2.96833377608831,0.340831204500804,0.0115156015701685,0.113361655166866,0.379535327888269,0.311129015531113,0.346460216569979,1,1
1.68123454786836,1.85639282579773,2.23273127944149,2.46534686926615,1.35898580245921,1.80477501685574,1.16934952462777,1.55293219708502,0.122968651257226,0.00288229388132884,0.0736109406498422,0.278157035179837,0.163306157609508,0.369401112908462,1,0
2.52299846645182,2.2635990451536,3.09110360226066,2.7732950517359,1.17110368610132,1.43480183236872,1.33075848575029,1.63040620267465,0.276706774797847,0.0141792995220775,0.139678158687225,0.385362384923608,0.339013011589514,0.472134673109154,1,0
5.51552870636736,4.25048961898225,4.51474160538952,3.47924257994376,2.65024665979594,2.16936208594331,3.66901853729162,3.00327883746356,0.352457798283691,0.0148935329488549,0.128867112403758,0.500290463465474,0.28850468754126,0.409513265261345,1,1
1.98150895643902,2.04379457480988,2.78068282438308,2.86808921669189,0.861148488503568,1.20846327918125,0.962629453474692,1.35087312062055,0.10824661742076,0.00667950155015624,0.0949792922626848,0.243093265806558,0.15190418841225,0.341136620530986,0,0
2.54871522256085,2.13149126148175,3.38565251370362,2.83142215477574,0.783054228888371,1.04019056147763,1.36688826803414,1.81574177438777,0.143758583266697,0.00360306074272734,0.0769576831289482,0.201862867036,0.190965473307892,0.268149818055059,0,0
5.10656748723234,3.50793228777951,4.20283941232504,2.88712057790464,1.83239218990357,1.50810698846501,2.23257373925648,1.83746693365537,0.400953100726948,0.0620559090538702,0.284662150297407,0.609768232778122,0.329994952273207,0.501855300553884,1,1
2.56221457174336,2.15784890272314,4.01982875995061,3.38542414614882,1.2417923988328,1.94823370913845,1.8468442470008,2.89749254458099,0.117406826600125,0.00370955979875332,0.0721964378844771,0.249030575718058,0.184198210168087,0.390701185380182,1,1
2.30864911396737,2.14421032931698,2.58774489370089,2.40342687727691,1.95240682209587,2.18843597917876,1.9536817404806,2.18986502420774,0.196553392877233,0.00271025866443362,0.0623922866193045,0.323290406860132,0.220315003991045,0.362373430623729,1,1
1.48615124144429,1.3022871713084,2.02651604025139,1.77579896855271,0.757643613110356,1.03312293657948,0.794521109715797,1.08340909609755,0.0726303084384741,0.0125435691072821,0.0348074864889179,0.122298509435825,0.099038698723512,0.166766264535552,0,0
2.00535861183983,1.93658819380586,2.00872806535635,1.93984209755213,1.18198467477878,1.18397067488638,1.35345693776414,1.35573104984139,0.189515773738068,0.00477203467842606,0.0966657873861753,0.267689947871663,0.189834202864154,0.268139727193361,1,0
3.04270597891753,2.26980861940857,4.09299750678173,3.05330882592084,1.38047780339178,1.85699579473013,1.766633568501,2.37644611124863,0.112982031514615,0.00425178261535761,0.105465820428409,0.293955576725276,0.15198155079873,0.395424155661986,1,1
2.5552383645688,2.44239808913088,2.70612837532415,2.58662474095637,0.966932336986737,1.02403089685132,1.27032106941624,1.34533511213131,0.140385110311936,0.00558755916829196,0.0883910473732848,0.274114352206549,0.148675026078144,0.290301146411801,0,0
2.26695150022393,1.78310680305668,3.369676743384,2.65047290364896,0.852639789622267,1.26739388526406,1.29369710218997,1.92299704594572,0.0720941196127763,0.0156373617890783,0.0752962586880825,0.201535770188385,0.107163244634885,0.299569883915338,0,0
2.56818242226089,2.38871849449925,2.8643810416617,2.66421883048588,0.707219874145268,0.788786334735799,0.811740498384187,0.905361735274925,0.155715287961974,0.00506575654023082,0.112371541948815,0.244607645367933,0.173674546974942,0.272819210957997,0,0
4.48813852246656,3.33985274078348,4.20219570489413,3.12706810898209,1.75167899550975,1.64007815588521,2.14687044909936,2.01009165269958,0.198588711828445,0.011861740423057,0.141309602043076,0.354996554609917,0.185936469587245,0.332379446304205,1,0
3.33644754373501,2.62433594749953,3.43599689340343,2.70263807377621,1.24478686772793,1.28192748556584,1.76634088864264,1.81904307695886,0.147787836312916,0.0227304255382694,0.107731510800987,0.279046426597961,0.152197371544926,0.28737231511591,1,0
2.3899210518581,2.19184861920851,2.90266030493556,2.6620929492453,1.05759869333814,1.28449839098978,1.39032005462808,1.68860257144778,0.156247245100647,0.0125419831848128,0.0905488462822215,0.229830489610904,0.189768894565189,0.279138860481943,1,1
2.53291732781499,2.21022020402863,2.98783332959259,2.60717928643663,0.920907312876237,1.08630373864225,1.36232555871546,1.60700140718655,0.138597725781871,0.0121294255599872,0.0729394500254581,0.308883022726619,0.163490098926377,0.364358907459497,0,0
1.31395146857747,0.95114118040715,2.28127854905565,1.65136842864937,0.441908168753188,0.767239620440881,0.58220035384391,1.01081448610476,0.0218645053957634,0.00174800435890572,0.0489106866493045,0.111337127037351,0.0379610878619951,0.193303181812928,0,0
4.3353461071861,3.99266037651751,3.79312507362045,3.49329899163443,2.63401124080192,2.3045758826782,2.37752369094956,2.0801671890323,0.265576821471537,0.00574947562870025,0.131668304769468,0.402460804317365,0.232361171539762,0.352125096881019,1,1
2.01341343174136,1.59659021695837,2.9477168286859,2.33747117052511,0.462501989570851,0.677121189551017,0.580595172807469,0.850014276530475,0.0689423556171842,0.00349073908464239,0.0719570653379511,0.164121605476323,0.10093433303773,0.240280516056302,0,0
2.93361610121844,2.21632124108084,3.67663916807831,2.77766865290155,1.35374170014563,1.69661591240555,1.45752335952422,1.82668327658487,0.168753145143279,0.0162382452134181,0.0915514469426182,0.343318779552664,0.21149475656085,0.430274183290685,1,1
1.64191757721298,1.28236464120002,2.80506573885165,2.19080249195625,0.764196952391453,1.30556047309436,0.798978360924123,1.36498132270217,0.0544889768190485,0.00875172160227652,0.0507096220490232,0.207587079050944,0.0930894243057177,0.354643504250982,0,0
3.13695426359541,3.02651232179851,2.6320995069623,2.53943185671152,1.26502151929527,1.06143164274812,1.89547323403515,1.59041979752868,0.267151310520713,0.0154299153567001,0.113603738660926,0.294295761679542,0.224156546005859,0.24693242684705,1,1
1.12884378410499,1.34551716967765,1.65809634122518,1.97635592055551,0.901830189305801,1.32464859916816,0.930122381137481,1.36620543849518,0.0473950270967587,0.00868051610327438,0.057453966686341,0.151016918860203,0.0696159398917282,0.221820418512323,0,0
2.59340697083352,2.53514842921522,3.58163124345071,3.50117313749022,1.53300774057566,2.11716420980116,1.56442300108313,2.16055033462465,0.12117320302483,0.00379408487640949,0.0939809516510218,0.296982619792263,0.167346557907662,0.410148596719452,1,1
2.40348941480506,1.8477600411686,3.10375776915725,2.38611393417786,0.546745715966577,0.706042744865735,0.904077810749076,1.16748528691262,0.0949704842634101,0.00339298367407549,0.0655055095534535,0.173733101161182,0.12264059768996,0.224351086868645,0,0
2.79477845792644,2.79477845792644,3.19637447293804,3.19637447293804,1.18123974189908,1.35097812376423,1.09259077965548,1.24959073859806,0.133872683828805,0.00746837074041226,0.111448052124913,0.248466896232207,0.153109534675453,0.284170375735619,0,0
3.23158216511001,3.34142030670519,3.18701488805752,3.29533823391572,1.37395800297073,1.35500952391363,1.24396527423154,1.22680954611207,0.314748832798742,0.0112609994539505,0.145481290234265,0.358368390851672,0.31040808027673,0.353426073885581,1,0
1.39819766270325,1.31548619176601,2.38509988383273,2.24400744391072,0.614532665494406,1.04829369135715,0.81640041985682,1.39264754798461,0.100288644836355,0.00239187277035603,0.0420144463829683,0.126794446654618,0.171076265916844,0.216290892234705,0,0
